model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness
mlp,ga,1,0.13285557699998662,cuda,True,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 436, ""learning_rate"": 0.0009251572636262478, ""l2_alpha"": 1.4754359536742316e-06, ""dropout_rate"": 0.04087609448778279, ""batch_size"": 64, ""activation"": ""tanh"", ""optimizer"": ""rmsprop""}",0.650730411686587,0.6507415550934084,0.6596166556510245,0.6501628664495114,0.6548556430446194,0.3014304653805565,0.6945485500806062,0.6757852108734207,"[[962, 515], [537, 998]]",0.4267528203826337
mlp,ga,2,0.09549801799994384,cuda,True,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 500, ""learning_rate"": 1.3409310283178536e-07, ""l2_alpha"": 2.1422974162058497e-08, ""dropout_rate"": 0.017928016904600077, ""batch_size"": 112, ""activation"": ""tanh"", ""optimizer"": ""adam""}",0.602257636122178,0.6025066216183435,0.6143923964697895,0.5895765472312704,0.6017287234042553,0.20502445697345636,0.6260359166282565,0.6018903630918164,"[[909, 568], [630, 905]]",0.4265045241433085
mlp,ga,3,0.10732229699999607,cuda,True,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 479, ""learning_rate"": 0.004656982134449067, ""l2_alpha"": 1.030583041390678e-07, ""dropout_rate"": 0.07221648081421175, ""batch_size"": 80, ""activation"": ""relu"", ""optimizer"": ""rmsprop""}",0.6540504648074369,0.6542163333987592,0.6655473472128945,0.6456026058631922,0.6554232804232805,0.3083951261913772,0.6957431980927975,0.6724455390102971,"[[979, 498], [544, 991]]",0.42609688531511625
mlp,ga,4,0.12066043200002241,cuda,True,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 406, ""learning_rate"": 0.00042051636199098234, ""l2_alpha"": 2.2486585400202783e-08, ""dropout_rate"": 0.02265080430183135, ""batch_size"": 64, ""activation"": ""tanh"", ""optimizer"": ""rmsprop""}",0.6527224435590969,0.6525168765809735,0.6580478345184227,0.6631921824104234,0.6606099935107074,0.30509027665782174,0.6943408043860365,0.6743650036356633,"[[948, 529], [517, 1018]]",0.4266496472504188
mlp,ga,5,0.0943369230000144,cuda,True,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 142, ""learning_rate"": 6.8820624708623195e-06, ""l2_alpha"": 1.8691801632744202e-08, ""dropout_rate"": 0.004875771072716806, ""batch_size"": 64, ""activation"": ""tanh"", ""optimizer"": ""adam""}",0.6377822045152722,0.6377181936269267,0.6456692913385826,0.641042345276873,0.6433474991827395,0.27540498804412816,0.6753210464913693,0.6510320376571319,"[[937, 540], [551, 984]]",0.4364864353069434
