model_type,optimizer,seed,evaluation_id,best_fitness_so_far,mean_fitness_so_far
rf,random_search,1,1,0.4081074981703636,0.4081074981703636
rf,random_search,1,2,0.4081074981703636,0.4023459985456669
rf,random_search,1,3,0.4081074981703636,0.39946388067801647
rf,random_search,1,4,0.41121321567497315,0.4024012144272556
rf,random_search,1,5,0.41121321567497315,0.4038322246727496
rf,random_search,1,6,0.41121321567497315,0.4035756357374615
rf,random_search,1,7,0.41121321567497315,0.40321937021162235
rf,random_search,1,8,0.41121321567497315,0.4023566220828976
rf,random_search,1,9,0.41121321567497315,0.4032225978671895
rf,random_search,1,10,0.41121321567497315,0.4032691155240521
rf,random_search,1,11,0.41121321567497315,0.402905224436148
rf,random_search,1,12,0.41121321567497315,0.4029835455393333
rf,random_search,1,13,0.41652976569023714,0.4040255624740182
rf,random_search,1,14,0.41652976569023714,0.4047379698704831
rf,random_search,1,15,0.41652976569023714,0.40423974633934345
rf,random_search,1,16,0.41652976569023714,0.4039074679115721
rf,random_search,1,17,0.41652976569023714,0.40454005997239617
rf,random_search,1,18,0.41652976569023714,0.40444297512086114
rf,random_search,1,19,0.41652976569023714,0.40444336541501896
rf,random_search,1,20,0.41652976569023714,0.40439778435105656
rf,random_search,1,21,0.41652976569023714,0.4044681317095326
rf,random_search,1,22,0.41652976569023714,0.40474258124610585
rf,random_search,1,23,0.41652976569023714,0.40474704152507324
rf,random_search,1,24,0.41652976569023714,0.4044901794834596
rf,random_search,1,25,0.41652976569023714,0.4045381701019632
rf,random_search,1,26,0.41652976569023714,0.4048428530622107
rf,random_search,1,27,0.41652976569023714,0.40494330727733835
rf,random_search,1,28,0.41652976569023714,0.40472642633641737
rf,random_search,1,29,0.41652976569023714,0.4042666261306462
rf,random_search,1,30,0.41652976569023714,0.40420529161930785
rf,random_search,1,31,0.41652976569023714,0.40412346766488744
rf,random_search,1,32,0.41652976569023714,0.40424361030707745
rf,random_search,1,33,0.41652976569023714,0.4042861400316875
rf,random_search,1,34,0.41652976569023714,0.40429408524965377
rf,random_search,1,35,0.41652976569023714,0.40449176546770965
rf,random_search,1,36,0.41652976569023714,0.4044204892710328
rf,random_search,1,37,0.41652976569023714,0.4042420311514876
rf,random_search,1,38,0.41652976569023714,0.4043808765474144
rf,random_search,1,39,0.41652976569023714,0.4042463729327432
rf,random_search,1,40,0.41652976569023714,0.4043325565972449
rf,random_search,1,41,0.41652976569023714,0.4042789485706486
rf,random_search,1,42,0.41652976569023714,0.4042184971193275
rf,random_search,1,43,0.41652976569023714,0.40407944070054347
rf,random_search,1,44,0.41652976569023714,0.4039026759613183
rf,random_search,1,45,0.41652976569023714,0.40384943892345243
rf,random_search,1,46,0.41652976569023714,0.4038504901505762
rf,random_search,1,47,0.41652976569023714,0.40397299251196866
rf,random_search,1,48,0.41652976569023714,0.40390014907020116
rf,random_search,1,49,0.41652976569023714,0.4040072275026642
rf,random_search,1,50,0.41652976569023714,0.4038277432520328
rf,random_search,1,51,0.41652976569023714,0.4035570201966707
rf,random_search,1,52,0.41652976569023714,0.40336118400775595
rf,random_search,1,53,0.41652976569023714,0.40336636210212135
rf,random_search,1,54,0.41652976569023714,0.4032540104718933
rf,random_search,1,55,0.41652976569023714,0.40317961422291115
rf,random_search,1,56,0.41652976569023714,0.4030481483404581
rf,random_search,1,57,0.41652976569023714,0.4031429480223456
rf,random_search,1,58,0.41652976569023714,0.403277651935283
