model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness
rf,gwo,1,1.4315542549993552,scikit-learn,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 81, ""max_depth"": 5, ""min_samples_split"": 13, ""min_samples_leaf"": 8, ""max_features"": null, ""class_weight"": null}",0.646414342629482,0.6452279137877421,0.638235294117647,0.7068403908794788,0.6707882534775889,0.2928418580508452,0.6874635838558218,0.6599533012453916,"[[862, 615], [450, 1085]]",0.425330791645088
rf,gwo,2,3.387310301999605,scikit-learn,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 163, ""max_depth"": 6, ""min_samples_split"": 2, ""min_samples_leaf"": 2, ""max_features"": null, ""class_weight"": null}",0.6430942895086321,0.6420473316146162,0.6370679380214541,0.6964169381107492,0.6654217242452537,0.28591281405310104,0.6860536918968153,0.658363832262898,"[[868, 609], [466, 1069]]",0.4210222203407884
rf,gwo,3,2.84325083099975,scikit-learn,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 137, ""max_depth"": 6, ""min_samples_split"": 10, ""min_samples_leaf"": 7, ""max_features"": null, ""class_weight"": null}",0.6434262948207171,0.6423986467860066,0.6376119402985074,0.6957654723127036,0.6654205607476635,0.28655446912121735,0.6858069111832021,0.6592660736012884,"[[870, 607], [467, 1068]]",0.4233754481269407
rf,gwo,4,1.1166431609999563,scikit-learn,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 63, ""max_depth"": 5, ""min_samples_split"": 16, ""min_samples_leaf"": 18, ""max_features"": null, ""class_weight"": null}",0.646414342629482,0.6453302428772116,0.6395486935866983,0.701628664495114,0.6691519105312209,0.29265796707397806,0.6879028932226827,0.6599767120697997,"[[870, 607], [458, 1077]]",0.4232343789542513
rf,gwo,5,5.593525022002723,scikit-learn,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 317, ""max_depth"": 5, ""min_samples_split"": 9, ""min_samples_leaf"": 2, ""max_features"": null, ""class_weight"": null}",0.646414342629482,0.6453941985581302,0.6403823178016727,0.698371335504886,0.6681209099407915,0.2925605256004422,0.6859930442683579,0.658439435391479,"[[875, 602], [463, 1072]]",0.42083152589457395
