model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness,worst_validation_fitness
cnn,random_search,1,0.28292035900085466,cuda,True,0.6 * MCC + 0.4 * F1,"{""n_filters"": 38, ""kernel_size"": 5, ""dense_neurons"": 203, ""learning_rate"": 3.6480401804026622e-06, ""l2_alpha"": 8.131583017233526e-08, ""dropout_rate"": 0.010240712821765441, ""batch_size"": 64}",0.6314741035856574,0.6311455344599824,0.6357827476038339,0.6482084690553745,0.6419354838709678,0.26244391279586976,0.6708174638705537,0.644893490523611,"[[907, 570], [540, 995]]",0.4072905354522074,-0.02591923017226398
cnn,random_search,2,0.7798379020005086,cuda,True,0.6 * MCC + 0.4 * F1,"{""n_filters"": 127, ""kernel_size"": 5, ""dense_neurons"": 114, ""learning_rate"": 0.000763113349712182, ""l2_alpha"": 6.704655814902088e-07, ""dropout_rate"": 0.03313424769676626, ""batch_size"": 16}",0.6371181938911022,0.6367213671519212,0.6402284263959391,0.657328990228013,0.6486660237865638,0.27368783818691694,0.6799520994003603,0.6561831733189779,"[[910, 567], [526, 1009]]",0.40840007060157246,-0.044537489616627575
cnn,random_search,3,0.265352840999185,cuda,True,0.6 * MCC + 0.4 * F1,"{""n_filters"": 42, ""kernel_size"": 5, ""dense_neurons"": 63, ""learning_rate"": 1.1805544150187997e-07, ""l2_alpha"": 0.001103093029841739, ""dropout_rate"": 0.07800690247610279, ""batch_size"": 80}",0.4903718459495352,0.5,0.0,0.0,0.0,0.0,0.4013243236686743,0.44769728137792386,"[[1477, 0], [1535, 0]]",0.4050280401239825,-0.04768445226729058
