experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,gwo,1,509,1765.0,3.4675834970530452,0.4204322200392927,1.1142025234551924,-2570.0,1.2934748799787201
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,gwo,2,520,2175.0,4.1826923076923075,0.4307692307692308,1.137310606060606,-2785.0,1.7049416675204534
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,gwo,3,520,2335.0,4.490384615384615,0.4326923076923077,1.1483010479517306,-2845.0,1.7144480176561094
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,pso,1,499,2415.0,4.839679358717435,0.44889779559118237,1.1633964817320703,-1885.0,1.7942755546236144
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,pso,2,520,1780.0,3.423076923076923,0.425,1.111668757841907,-2895.0,1.3468975736641735
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,pso,3,520,2335.0,4.490384615384615,0.4326923076923077,1.1483010479517306,-2845.0,1.7144480176561094
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,random_search,1,520,1840.0,3.5384615384615383,0.42115384615384616,1.1166402535657687,-2750.0,1.3746099095178335
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,random_search,2,484,3660.0,7.56198347107438,0.4607438016528926,1.2802450229709035,-1610.0,2.742498561872328
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,cnn,random_search,3,518,1845.0,3.5617760617760617,0.4189189189189189,1.1168091168091168,-2865.0,1.3825633163541784
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,de,1,520,40.0,0.07692307692307693,0.3942307692307692,1.0023384975153464,-3300.0,0.035486331502145474
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,de,2,520,65.0,0.125,0.39807692307692305,1.0038067349926794,-3190.0,0.058940867542003686
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,de,3,520,185.0,0.3557692307692308,0.39615384615384613,1.0108663729809104,-3370.0,0.16369373995912478
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,1,520,170.0,0.3269230769230769,0.39807692307692305,1.010047281323877,-2835.0,0.1557769405088258
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,2,520,155.0,0.2980769230769231,0.39615384615384613,1.009123013537375,-3165.0,0.14029876832602706
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,ga,3,520,-20.0,-0.038461538461538464,0.39807692307692305,0.9988355167394468,-3235.0,-0.01797778975564819
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,1,520,-130.0,-0.25,0.3923076923076923,0.992435263311027,-3295.0,-0.12381843025053627
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,2,520,15.0,0.028846153846153848,0.3923076923076923,1.000876168224299,-3485.0,0.013130166055470691
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,gwo,3,520,45.0,0.08653846153846154,0.3942307692307692,1.0026223776223777,-3370.0,0.04097360013005301
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,1,520,-235.0,-0.4519230769230769,0.38846153846153847,0.9863570391872278,-3300.0,-0.21480076462513817
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,2,520,610.0,1.1730769230769231,0.40192307692307694,1.0360520094562649,-3160.0,0.5408081476744542
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,pso,3,520,40.0,0.07692307692307693,0.3923076923076923,1.0023412350014633,-3300.0,0.03509781737274063
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,1,520,-380.0,-0.7307692307692307,0.3903846153846154,0.9779518421816072,-3290.0,-0.3392939576792864
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,2,520,420.0,0.8076923076923077,0.40192307692307694,1.024888888888889,-2860.0,0.3845346781614377
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,mlp,random_search,3,520,120.0,0.23076923076923078,0.39615384615384613,1.0070381231671555,-3285.0,0.10824815710915071
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,1,520,-895.0,-1.7211538461538463,0.40576923076923077,0.9473838918283363,-3080.0,-0.857766286748942
exp3_cv_accuracy,Exp. 3 - CV + Accuracy,rf,de,2,520,170.0,0.3269230769230769,0.41346153846153844,1.0104198590254367,-2645.0,0.15481400738103104
