model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness
mlp,gwo,1,0.1094509280001148,cuda,True,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 40, ""learning_rate"": 0.01, ""l2_alpha"": 1.56225341407849e-08, ""dropout_rate"": 0.09770337248768285, ""batch_size"": 64, ""activation"": ""relu"", ""optimizer"": ""rmsprop""}",0.6527224435590969,0.6530029397559539,0.6662134602311353,0.6384364820846905,0.6520292747837658,0.3060317972619398,0.6961635412922136,0.6735111818887808,"[[986, 491], [555, 980]]",0.42910615838489985
mlp,gwo,2,0.06728926899995713,cuda,True,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 202, ""learning_rate"": 7.74960496780983e-06, ""l2_alpha"": 0.00024990841614281917, ""dropout_rate"": 0.009293040424896749, ""batch_size"": 128, ""activation"": ""tanh"", ""optimizer"": ""adam""}",0.6314741035856574,0.6314141483198401,0.639527248850952,0.634527687296417,0.6370176586003924,0.26279630672865895,0.6671433202702017,0.6394912632422494,"[[928, 549], [561, 974]]",0.42709400067095016
mlp,gwo,3,0.12153171199997814,cuda,True,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 307, ""learning_rate"": 0.000375733065008822, ""l2_alpha"": 1.1667273996306604e-05, ""dropout_rate"": 0.07074408045837231, ""batch_size"": 64, ""activation"": ""tanh"", ""optimizer"": ""rmsprop""}",0.650398406374502,0.6500960437897931,0.6542893725992317,0.6657980456026059,0.6599935421375525,0.30034413985676944,0.6930475764104985,0.6732409446058859,"[[937, 540], [513, 1022]]",0.4286487566171928
mlp,gwo,4,0.03609063600015361,cuda,True,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 9, ""learning_rate"": 0.00025845083776041466, ""l2_alpha"": 2.904685172707473e-06, ""dropout_rate"": 0.016052212570026755, ""batch_size"": 112, ""activation"": ""tanh"", ""optimizer"": ""adam""}",0.6324701195219123,0.6321866888379694,0.6373555840821566,0.6469055374592834,0.6420950533462657,0.2644820651400818,0.6706048663657075,0.6476277154732639,"[[912, 565], [542, 993]]",0.4435350293986301
mlp,gwo,5,0.10080610499971954,cuda,True,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 244, ""learning_rate"": 0.01, ""l2_alpha"": 5.141426979172384e-07, ""dropout_rate"": 0.07748382158743704, ""batch_size"": 80, ""activation"": ""relu"", ""optimizer"": ""rmsprop""}",0.650066401062417,0.6502180006571998,0.6613011401743796,0.6423452768729642,0.651685393258427,0.30039519519211927,0.692762642825165,0.6687427805397933,"[[972, 505], [549, 986]]",0.42695838566401445
