experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,random_search,3,512,-735.0,-1.435546875,0.4140625,0.9612852251777719,-3470.0,-0.4911406765662048
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,de,1,520,-2395.0,-4.605769230769231,0.4,0.886948312485249,-3865.0,-1.9088951688111904
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,de,2,520,-2655.0,-5.105769230769231,0.39807692307692305,0.8751469550905243,-4065.0,-2.1172896117395914
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,de,3,520,-2920.0,-5.615384615384615,0.39615384615384613,0.8651892890120036,-3735.0,-2.259505617910311
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,ga,1,520,-3445.0,-6.625,0.38653846153846155,0.8394687791239516,-3700.0,-2.910137607636861
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,ga,2,520,-3295.0,-6.336538461538462,0.38846153846153847,0.8489917506874427,-3770.0,-2.596334203152071
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,ga,3,520,-3090.0,-5.9423076923076925,0.39807692307692305,0.8571428571428571,-3730.0,-2.455870381904594
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,gwo,1,520,-2880.0,-5.538461538461538,0.3942307692307692,0.8664192949907236,-3905.0,-2.258523223387392
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,gwo,2,520,-3515.0,-6.759615384615385,0.38846153846153847,0.8391672386181652,-4035.0,-2.754480334555984
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,gwo,3,520,-3165.0,-6.086538461538462,0.3923076923076923,0.8543153049482164,-3915.0,-2.515851360867507
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,pso,1,520,-2555.0,-4.913461538461538,0.39807692307692305,0.8800750997418446,-3885.0,-2.0626806986750164
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,pso,2,520,-2240.0,-4.3076923076923075,0.40192307692307694,0.893989588263133,-3865.0,-1.7816694343767792
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,pso,3,520,-3080.0,-5.923076923076923,0.3923076923076923,0.8582278481012658,-3780.0,-2.3518326922972865
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,random_search,1,520,-2630.0,-5.0576923076923075,0.4,0.8776459641777158,-3790.0,-2.010226044167366
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,random_search,2,520,-2665.0,-5.125,0.39807692307692305,0.8762766945218199,-3580.0,-2.1067000850960977
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,random_search,3,520,-2695.0,-5.1826923076923075,0.40576923076923077,0.8718801996672213,-3635.0,-2.202899185577696
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,de,1,520,-6315.0,-12.14423076923077,0.36346153846153845,0.7265641913834163,-6310.0,-5.381135036778346
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,de,2,10,-1400.0,-140.0,0.0,0.0,-1245.0,-14.41739543527574
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,de,3,520,-5920.0,-11.384615384615385,0.36923076923076925,0.7390346043641173,-6025.0,-5.249910711277257
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,ga,1,520,-5495.0,-10.567307692307692,0.36923076923076925,0.7524217166028385,-5530.0,-4.485984823701253
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,ga,2,520,-6495.0,-12.490384615384615,0.36153846153846153,0.7180989583333334,-6560.0,-5.56570327863473
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,ga,3,520,-6275.0,-12.067307692307692,0.36153846153846153,0.7267581101676465,-6340.0,-5.417508277333986
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,gwo,1,520,-790.0,-1.5192307692307692,0.4403846153846154,0.9601412714429869,-3560.0,-0.591160832668385
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,gwo,2,520,9140.0,17.576923076923077,0.5326923076923077,1.6161105493764745,-1950.0,6.584425770570397
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,gwo,3,520,-4420.0,-8.5,0.38653846153846155,0.7983116586812685,-4455.0,-3.587890774278209
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,pso,1,472,-9645.0,-20.434322033898304,0.3940677966101695,0.5313411078717201,-10035.0,-7.685059088673249
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,pso,2,518,-7385.0,-14.256756756756756,0.35135135135135137,0.6792616720955483,-7380.0,-6.554927397043756
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,pso,3,436,1660.0,3.8073394495412844,0.4793577981651376,1.1041078708058953,-2065.0,1.679035048314845
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,random_search,1,229,-10130.0,-44.23580786026201,0.25327510917030566,0.21685349826053343,-10100.0,-9.30002426629722
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,random_search,2,520,-5925.0,-11.39423076923077,0.37115384615384617,0.734364492266308,-6245.0,-4.5345946637342385
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,svm,random_search,3,520,4775.0,9.182692307692308,0.48653846153846153,1.2900091102338294,-2455.0,3.426493220365776
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,de,1,511,-120.0,-0.23483365949119372,0.4324853228962818,0.9936507936507937,-3640.0,-0.08074574696312234
exp2_holdout_accuracy,Exp. 2 - Holdout + Accuracy,cnn,de,2,520,535.0,1.0288461538461537,0.43653846153846154,1.028003140539126,-3440.0,0.3719920145666507
