experiment,experiment_label,model,optimizer,seed,total_trades,total_profit_points,mean_trade_points,win_rate,profit_factor,max_drawdown_points,sharpe_ratio_annualized
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,mlp,random_search,3,3012,26470.0,8.788180610889775,0.4847277556440903,1.477022887006668,-2195.0,9.967693575887294
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,de,1,3012,29160.0,9.681274900398407,0.48837981407702524,1.538902236185548,-2065.0,13.638136993574346
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,de,2,3012,29350.0,9.744355909694555,0.48804780876494025,1.5432670060157334,-1955.0,13.515362148798284
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,de,3,3012,25900.0,8.598937583001328,0.4807436918990704,1.463659147869674,-2205.0,12.194507904891458
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,ga,1,3012,23790.0,7.898406374501992,0.4724435590969456,1.4170391795950565,-2340.0,11.45548075016744
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,ga,2,3012,25450.0,8.449535192563081,0.4770916334661355,1.4534521158129177,-1905.0,12.141474227461307
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,ga,3,3012,25570.0,8.48937583001328,0.47908366533864544,1.4563219416436155,-2105.0,12.28871518957851
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,gwo,1,3012,24890.0,8.263612217795485,0.47742363877822047,1.4411947177169193,-2205.0,12.284767016590077
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,gwo,2,3012,25470.0,8.45617529880478,0.47841965471447545,1.4539297807877383,-2205.0,11.773409811144365
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,gwo,3,3012,25710.0,8.53585657370518,0.47908366533864544,1.4592711682743837,-2275.0,12.188249037176488
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,pso,1,3012,28610.0,9.49867197875166,0.48837981407702524,1.5258707839353,-2005.0,13.146708508074235
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,pso,2,3012,28910.0,9.598273572377158,0.48771580345285526,1.532952345838326,-2155.0,13.314392650784717
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,pso,3,3012,25830.0,8.57569721115538,0.4804116865869854,1.462116468378209,-2205.0,12.165298857555298
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,random_search,1,3012,25800.0,8.565737051792828,0.4804116865869854,1.46137339055794,-2205.0,12.113176952453841
exp1_holdout_mcc_f1,Exp. 1 - Holdout + MCC/F1,rf,random_search,2,3012,25380.0,8.426294820717132,0.4767596281540505,1.4519633158222776,-2205.0,11.693810180993081
