model_type,optimizer,seed,evaluation_id,best_fitness_so_far,mean_fitness_so_far
rf,de,1,1,0.6895146396175988,0.6895146396175988
rf,de,1,2,0.7545481717284668,0.7220314056730328
rf,de,1,3,0.7545481717284668,0.7170703781580229
rf,de,1,4,0.7545481717284668,0.7180725752393701
rf,de,1,5,0.7545481717284668,0.7207768238366955
rf,de,1,6,0.7545481717284668,0.713834719860956
rf,de,1,7,0.7545481717284668,0.7192662043931971
rf,de,1,8,0.7545481717284668,0.7173410668547746
rf,de,1,9,0.7545481717284668,0.7145615267798715
rf,de,1,10,0.7545481717284668,0.7112509672563907
rf,de,1,11,0.7545481717284668,0.7121571241064587
rf,de,1,12,0.7545481717284668,0.7081476262504652
rf,de,1,13,0.7545481717284668,0.7055404279899397
rf,de,1,14,0.7545481717284668,0.7073170459953249
rf,de,1,15,0.7545481717284668,0.7081665756026346
rf,de,1,16,0.7545481717284668,0.7105834810271934
rf,de,1,17,0.7545481717284668,0.711744701365101
rf,de,1,18,0.7545481717284668,0.712580958583829
rf,de,1,19,0.7545481717284668,0.7144453267752497
rf,de,1,20,0.7545481717284668,0.7126224294970226
rf,de,1,21,0.7545481717284668,0.714292846612392
rf,de,1,22,0.7545481717284668,0.7150259090694807
rf,de,1,23,0.7545481717284668,0.7147296214014299
rf,de,1,24,0.7545481717284668,0.7157593821391993
rf,de,1,25,0.7545481717284668,0.716047431040964
rf,de,1,26,0.7545481717284668,0.717268527370699
rf,de,1,27,0.7545481717284668,0.7183467408446916
rf,de,1,28,0.7690403138087715,0.7201572255934089
rf,de,1,29,0.7690403138087715,0.7184100195404653
rf,de,1,30,0.7690403138087715,0.7193964840298107
rf,de,1,31,0.7690403138087715,0.7194819389261824
rf,de,1,32,0.7690403138087715,0.7209796481110256
rf,de,1,33,0.7690403138087715,0.7217690302042716
rf,de,1,34,0.7690403138087715,0.7230873053762404
rf,de,1,35,0.7690403138087715,0.7240279367035581
rf,de,1,36,0.7690403138087715,0.7252518253546577
rf,de,1,37,0.7704566051087953,0.7264735761588236
rf,de,1,38,0.7704566051087953,0.7275937534654012
rf,de,1,39,0.7704566051087953,0.7286786180236594
rf,de,1,40,0.7704566051087953,0.7293613319184169
rf,de,1,41,0.7704566051087953,0.7303291119645232
rf,de,1,42,0.7704566051087953,0.7312242548437489
rf,de,1,43,0.7704566051087953,0.7320533891738793
rf,de,1,44,0.7704566051087953,0.7328205417944024
rf,de,1,45,0.7704566051087953,0.7336268852130982
rf,de,1,46,0.7704566051087953,0.7344137322560705
rf,de,1,47,0.7704566051087953,0.735159087646581
rf,de,1,48,0.7704566051087953,0.7358709312373993
rf,de,1,49,0.7704566051087953,0.736321823905997
rf,de,1,50,0.7704566051087953,0.7369761788292775
rf,de,1,51,0.7707813313528104,0.7376390249571898
rf,de,1,52,0.7707813313528104,0.7382347904682554
rf,de,1,53,0.7707813313528104,0.7388254819793024
rf,de,1,54,0.7707813313528104,0.7394070055566673
rf,de,1,55,0.7707813313528104,0.7399743609232299
rf,de,1,56,0.7707813313528104,0.7404837609556446
rf,de,1,57,0.7712316615302289,0.7410231978078303
rf,de,1,58,0.7712316615302289,0.7415054821961508
rf,de,1,59,0.7712316615302289,0.7419825433972318
rf,de,1,60,0.7712316615302289,0.7424551417680644
rf,de,1,61,0.7712316615302289,0.7428873280540756
rf,de,1,62,0.7712316615302289,0.7432929484658167
rf,de,1,63,0.7712316615302289,0.7437222459226028
rf,de,1,64,0.7712316615302289,0.7441064126778509
rf,de,1,65,0.7712316615302289,0.7444805784895256
rf,de,1,66,0.7712316615302289,0.7448571624896924
rf,de,1,67,0.7712316615302289,0.7452369325281551
rf,de,1,68,0.7712316615302289,0.7455625633953895
rf,de,1,69,0.7712316615302289,0.7459309429494744
rf,de,1,70,0.7712316615302289,0.7462533689464597
rf,de,1,71,0.7712316615302289,0.7465784640669395
rf,de,1,72,0.7712316615302289,0.7468900186466496
rf,de,1,73,0.7712316615302289,0.7472107273647325
rf,de,1,74,0.7712316615302289,0.747526954707339
rf,de,1,75,0.7712316615302289,0.7478383926821405
rf,de,1,76,0.7712316615302289,0.7480860889810284
rf,de,1,77,0.7712316615302289,0.7483619525008313
rf,de,1,78,0.7712316615302289,0.7486464463668628
rf,de,1,79,0.7712316615302289,0.7488845035045429
rf,de,1,80,0.7712316615302289,0.7491406901202206
rf,de,1,81,0.7712316615302289,0.7493992039656834
rf,de,1,82,0.7712316615302289,0.7496442111718926
rf,de,1,83,0.7712316615302289,0.7498774498668316
rf,de,1,84,0.7712316615302289,0.7501122523281397
rf,de,1,85,0.7712316615302289,0.7503477767984319
rf,de,1,86,0.7712316615302289,0.750550191060356
rf,de,1,87,0.7712316615302289,0.7507879091117339
rf,de,1,88,0.7712316615302289,0.7510113326612725
rf,de,1,89,0.7712316615302289,0.75122268706871
rf,de,1,90,0.7712316615302289,0.7514381188870313
rf,de,1,91,0.7712316615302289,0.7516325999949859
rf,de,1,92,0.7712316615302289,0.7518331185994177
rf,de,1,93,0.7712316615302289,0.7520153579130184
rf,de,1,94,0.7712316615302289,0.7522092646914189
rf,de,1,95,0.7712316615302289,0.7523980804619944
rf,de,1,96,0.7712316615302289,0.7525833455045117
rf,de,1,97,0.7712316615302289,0.7527755961851891
rf,de,1,98,0.7712316615302289,0.7529566937182489
rf,de,1,99,0.7712316615302289,0.7531300309841734
rf,de,1,100,0.7712316615302289,0.7533079460739291
rf,de,1,101,0.7712316615302289,0.7534677969056346
rf,de,1,102,0.7712316615302289,0.7536162650133842
rf,de,1,103,0.7712316615302289,0.7537749624232503
rf,de,1,104,0.7712316615302289,0.7539253566579021
rf,de,1,105,0.7712316615302289,0.7540790026796346
rf,de,1,106,0.7712316615302289,0.7542210488780428
rf,de,1,107,0.7712316615302289,0.7543545041477663
rf,de,1,108,0.7712316615302289,0.7544982024429899
rf,de,1,109,0.7712316615302289,0.7546517204162673
rf,de,1,110,0.7712316615302289,0.7547776208010145
rf,de,1,111,0.7712316615302289,0.7549235949616111
rf,de,1,112,0.7712316615302289,0.7550631385249119
rf,de,1,113,0.7712316615302289,0.7551942073878058
rf,de,1,114,0.7712316615302289,0.7553241401586225
rf,de,1,115,0.7712316615302289,0.7554442424155988
rf,de,1,116,0.7712316615302289,0.7555556532618475
rf,de,1,117,0.7712316615302289,0.7556632718290527
rf,de,1,118,0.7712316615302289,0.7557744421929106
rf,de,1,119,0.7712316615302289,0.7558753095655545
rf,de,1,120,0.7712316615302289,0.7559828601088775
rf,de,1,121,0.7713274839109299,0.7561096751816216
rf,de,1,122,0.7713274839109299,0.756233625889397
rf,de,1,123,0.7713274839109299,0.7563356401078921
rf,de,1,124,0.7713274839109299,0.7564346393319906
rf,de,1,125,0.7713274839109299,0.756533413215449
rf,de,1,126,0.7713274839109299,0.7566334329495399
rf,de,1,127,0.7713274839109299,0.7567438465115263
rf,de,1,128,0.7713274839109299,0.7568510351002113
rf,de,1,129,0.7713274839109299,0.7569625128244751
rf,de,1,130,0.7713274839109299,0.7570589895548334
rf,de,1,131,0.7713274839109299,0.7571449232709234
rf,de,1,132,0.7713274839109299,0.757236935251452
rf,de,1,133,0.7713274839109299,0.757321072508484
rf,de,1,134,0.7713274839109299,0.7574210265704756
rf,de,1,135,0.7713274839109299,0.7575019516438348
rf,de,1,136,0.7713274839109299,0.7576029053929995
rf,de,1,137,0.7713274839109299,0.7576943574142402
rf,de,1,138,0.7713274839109299,0.757778441092841
rf,de,1,139,0.7713274839109299,0.7578580228344783
rf,de,1,140,0.7713274839109299,0.757940579548711
rf,de,1,141,0.7713274839109299,0.7580210762799335
rf,de,1,142,0.7713274839109299,0.7581102626240908
rf,de,1,143,0.7713274839109299,0.7581950015765031
rf,de,1,144,0.7713274839109299,0.7582689272820861
rf,de,1,145,0.7713274839109299,0.7583494183011907
rf,de,1,146,0.7713274839109299,0.7584383091615314
rf,de,1,147,0.7713274839109299,0.7585103270394691
rf,de,1,148,0.7713274839109299,0.7585835150432697
rf,de,1,149,0.7713274839109299,0.7586546806145548
rf,de,1,150,0.7713274839109299,0.7587203211620475
rf,de,1,151,0.7713274839109299,0.7587999511762727
rf,de,1,152,0.7713274839109299,0.7588732417938778
rf,de,1,153,0.7713274839109299,0.7589533878232733
rf,de,1,154,0.7713274839109299,0.7590178281594931
rf,de,1,155,0.7713274839109299,0.7590891990678347
rf,de,1,156,0.7713274839109299,0.7591669882808849
rf,de,1,157,0.7713274839109299,0.7592307176368888
rf,de,1,158,0.7713274839109299,0.7592997120335097
rf,de,1,159,0.7713274839109299,0.7593666328701055
rf,de,1,160,0.7713274839109299,0.7594229379032206
rf,de,1,161,0.7713274839109299,0.7594870235577189
rf,de,1,162,0.7713274839109299,0.7595527322536774
rf,de,1,163,0.7713274839109299,0.7596176347079675
rf,de,1,164,0.7713274839109299,0.7596708559077603
rf,de,1,165,0.7713274839109299,0.7597241472809246
rf,de,1,166,0.7713274839109299,0.7597834656801586
rf,de,1,167,0.7713274839109299,0.7598494092693641
rf,de,1,168,0.7713274839109299,0.7599139089001271
rf,de,1,169,0.7713274839109299,0.7599743699853512
rf,de,1,170,0.7713274839109299,0.7600341197636902
rf,de,1,171,0.7713274839109299,0.7600964087972355
rf,de,1,172,0.7713274839109299,0.7601571154762579
rf,de,1,173,0.7713274839109299,0.7602050459087859
rf,de,1,174,0.7713274839109299,0.7602566673987627
rf,de,1,175,0.7713274839109299,0.7603199292074035
rf,de,1,176,0.7713274839109299,0.7603655313793728
rf,de,1,177,0.7713274839109299,0.7604169554608499
rf,de,1,178,0.7713274839109299,0.760478250564502
rf,de,1,179,0.7713274839109299,0.7605383254860982
rf,de,1,180,0.7713274839109299,0.7605817009638087
rf,de,1,181,0.7713274839109299,0.7606341788799186
rf,de,1,182,0.7713274839109299,0.7606897298383258
rf,de,1,183,0.7713274839109299,0.7607362448317193
rf,de,1,184,0.7713274839109299,0.7607834172121288
rf,de,1,185,0.7713274839109299,0.7608404121672576
rf,de,1,186,0.7713274839109299,0.7608852872909
rf,de,1,187,0.7713274839109299,0.7609410486156198
rf,de,1,188,0.7713274839109299,0.7609962956118713
rf,de,1,189,0.7713274839109299,0.761050957983824
rf,de,1,190,0.7713274839109299,0.7611029084152763
rf,de,1,191,0.7713274839109299,0.7611453118980723
rf,de,1,192,0.7713274839109299,0.7611983440439727
rf,de,1,193,0.7713274839109299,0.7612498323354099
rf,de,1,194,0.7713274839109299,0.7612967570299879
rf,de,1,195,0.7713274839109299,0.7613380154636904
rf,de,1,196,0.7713274839109299,0.7613788528929674
rf,de,1,197,0.7713274839109299,0.7614192757290535
rf,de,1,198,0.7713274839109299,0.7614582095310867
rf,de,1,199,0.7713274839109299,0.7614981982411166
rf,de,1,200,0.7713274839109299,0.7615389678989906
rf,de,1,201,0.7713274839109299,0.7615876669836269
rf,de,1,202,0.7713274839109299,0.7616218174867766
rf,de,1,203,0.7713274839109299,0.7616696286514276
rf,de,1,204,0.7713274839109299,0.7617169710791702
rf,de,1,205,0.7713274839109299,0.7617547069576359
rf,de,1,206,0.7713274839109299,0.7618011767486713
rf,de,1,207,0.7713274839109299,0.7618471975562185
rf,de,1,208,0.7713274839109299,0.7618838340766252
rf,de,1,209,0.7713274839109299,0.7619187783402048
rf,de,1,210,0.7713274839109299,0.7619547250804933
rf,de,1,211,0.7713274839109299,0.7619991457384576
rf,de,1,212,0.7713274839109299,0.7620296400155397
rf,de,1,213,0.7713274839109299,0.7620633129433041
rf,de,1,214,0.7713274839109299,0.7621066034618444
rf,de,1,215,0.7713274839109299,0.7621361724340213
rf,de,1,216,0.7713274839109299,0.76217872480197
rf,de,1,217,0.7713274839109299,0.7622208849821955
rf,de,1,218,0.7713274839109299,0.762262658371777
rf,de,1,219,0.7713274839109299,0.7623011181382874
rf,de,1,220,0.7713274839109299,0.7623421470736175
rf,de,1,221,0.7713274839109299,0.7623828047063653
rf,de,1,222,0.7713274839109299,0.7624230960541337
rf,de,1,223,0.7713274839109299,0.762463026044523
rf,de,1,224,0.7713274839109299,0.76249469199795
rf,de,1,225,0.7713274839109299,0.7625339488508964
rf,de,1,226,0.7713274839109299,0.7625728582980646
rf,de,1,227,0.7713274839109299,0.7626114249307204
rf,de,1,228,0.7713274839109299,0.7626496532595811
rf,de,1,229,0.7713274839109299,0.7626875477165738
rf,de,1,230,0.7713274839109299,0.7627251126565492
rf,de,1,231,0.7713274839109299,0.7627415570100379
rf,de,1,232,0.7713274839109299,0.7627785653156455
rf,de,1,233,0.7713274839109299,0.7628152559533934
rf,de,1,234,0.7713274839109299,0.7628440634049264
rf,de,1,235,0.7713274839109299,0.7628677609914515
rf,de,1,236,0.7713274839109299,0.7629036072750085
rf,de,1,237,0.7713274839109299,0.7629391510582825
rf,de,1,238,0.7713274839109299,0.7629669537832987
rf,de,1,239,0.7713274839109299,0.7630019350809037
rf,de,1,240,0.7713274839109299,0.7630366248676956
rf,de,1,241,0.7713274839109299,0.7630510943010763
rf,de,1,242,0.7713274839109299,0.7630654441523628
rf,de,1,243,0.7713274839109299,0.7630921550801808
rf,de,1,244,0.7713274839109299,0.7631186470659675
rf,de,1,245,0.7713274839109299,0.7631521525224775
rf,de,1,246,0.7713274839109299,0.7631658582370707
rf,de,1,247,0.7713274839109299,0.7631917300645001
rf,de,1,248,0.7713274839109299,0.7632245355235584
rf,de,1,249,0.7713274839109299,0.763249963893392
rf,de,1,250,0.7713274839109299,0.763282273973462
rf,de,1,251,0.7713274839109299,0.7633143266026949
rf,de,1,252,0.7713274839109299,0.763339095940034
rf,de,1,253,0.7713274839109299,0.7633593522109425
rf,de,1,254,0.7713274839109299,0.7633907228081865
rf,de,1,255,0.7713274839109299,0.7634218473615306
rf,de,1,256,0.7713274839109299,0.7634458096750095
rf,de,1,257,0.7713274839109299,0.7634651372491857
rf,de,1,258,0.7713274839109299,0.7634887460180343
rf,de,1,259,0.7713274839109299,0.7635190114153042
rf,de,1,260,0.7713274839109299,0.7635380303424758
rf,de,1,261,0.7713274839109299,0.7635494699132418
rf,de,1,262,0.7713274839109299,0.7635791569895689
rf,de,1,263,0.7713274839109299,0.7635903531923174
rf,de,1,264,0.7713274839109299,0.7636196605056456
rf,de,1,265,0.7713274839109299,0.7636420625400097
rf,de,1,266,0.7713274839109299,0.7636709551015544
rf,de,1,267,0.7713274839109299,0.7636887155552502
rf,de,1,268,0.7713274839109299,0.7637065335288495
rf,de,1,269,0.7713274839109299,0.7637348641994149
rf,de,1,270,0.7713274839109299,0.7637564247009434
rf,de,1,271,0.7713274839109299,0.7637843621888032
rf,de,1,272,0.7713274839109299,0.7638055821793299
rf,de,1,273,0.7713274839109299,0.7638331349329257
rf,de,1,274,0.7713274839109299,0.763849849755208
rf,de,1,275,0.7713274839109299,0.7638706001183241
rf,de,1,276,0.7713274839109299,0.7638912001164901
rf,de,1,277,0.7713274839109299,0.763907524290215
rf,de,1,278,0.7713274839109299,0.7639342147924479
rf,de,1,279,0.7713274839109299,0.7639607139649155
rf,de,1,280,0.7713274839109299,0.7639698676947282
rf,de,1,281,0.7713274839109299,0.7639897478794876
rf,de,1,282,0.7713274839109299,0.7640157682200246
rf,de,1,283,0.7713274839109299,0.7640416046712292
rf,de,1,284,0.7713274839109299,0.7640672591755944
rf,de,1,285,0.7713274839109299,0.7640758784708113
rf,de,1,286,0.7713274839109299,0.7641012337345879
rf,de,1,287,0.7713274839109299,0.7641096745867756
rf,de,1,288,0.7713274839109299,0.7641347364247068
rf,de,1,289,0.7713274839109299,0.7641596248243131
rf,de,1,290,0.7713274839109299,0.7641782337028916
rf,de,1,291,0.7713274839109299,0.7641967146853976
rf,de,1,292,0.7713274839109299,0.7642211351279508
rf,de,1,293,0.7713274839109299,0.7642453888780634
rf,de,1,294,0.7713274839109299,0.7642694776366785
rf,de,1,295,0.7713274839109299,0.764293403081676
rf,de,1,296,0.7713274839109299,0.7643171668682613
rf,de,1,297,0.7713274839109299,0.7643407706293478
rf,de,1,298,0.7713274839109299,0.7643544358159551
rf,de,1,299,0.7713274839109299,0.7643777570470419
rf,de,1,300,0.7713274839109299,0.7644009228032549
rf,de,1,301,0.7713274839109299,0.7644239346341773
rf,de,1,302,0.7713274839109299,0.7644467940688685
rf,de,1,303,0.7713274839109299,0.7644695026162021
rf,de,1,304,0.7713274839109299,0.7644862351721098
rf,de,1,305,0.7713274839109299,0.7645028580063393
rf,de,1,306,0.7713274839109299,0.7645251607053739
rf,de,1,307,0.7713274839109299,0.7645473181099524
rf,de,1,308,0.7713274839109299,0.7645693316352801
rf,de,1,309,0.7713274839109299,0.7645912026782434
rf,de,1,310,0.7713274839109299,0.7646072187973849
rf,de,1,311,0.7713274839109299,0.7646288273668819
rf,de,1,312,0.7713274839109299,0.7646502974199076
rf,de,1,313,0.7713274839109299,0.7646716302840962
rf,de,1,314,0.7713274839109299,0.764692827270169
rf,de,1,315,0.7713274839109299,0.7647138896722032
rf,de,1,316,0.7713274839109299,0.7647348187678953
rf,de,1,317,0.7713274839109299,0.7647556158188196
rf,de,1,318,0.7713274839109299,0.7647762820706816
rf,de,1,319,0.7713274839109299,0.7647968187535664
rf,de,1,320,0.7713274839109299,0.7648116918187495
rf,de,1,321,0.7713274839109299,0.7648264722168597
rf,de,1,322,0.7713274839109299,0.764841160811255
rf,de,1,323,0.7713274839109299,0.7648557584546012
rf,de,1,324,0.7713274839109299,0.764870265989038
rf,de,1,325,0.7713274839109299,0.7648901343518745
rf,de,1,326,0.7713274839109299,0.7649098808229146
rf,de,1,327,0.7713274839109299,0.7649295065204315
rf,de,1,328,0.7713274839109299,0.7649490125490611
rf,de,1,329,0.7713274839109299,0.764968400000009
rf,de,1,330,0.7713274839109299,0.764982302423076
rf,de,1,331,0.7713274839109299,0.7650014721556676
rf,de,1,332,0.7713274839109299,0.7650151912142715
rf,de,1,333,0.7713274839109299,0.7650341470481954
rf,de,1,334,0.7713274839109299,0.7650476861277281
rf,de,1,335,0.7713274839109299,0.7650664317927525
rf,de,1,336,0.7713274839109299,0.7650850658764377
rf,de,1,337,0.7713274839109299,0.7651035893720889
rf,de,1,338,0.7713274839109299,0.765116762775166
rf,de,1,339,0.7713274839109299,0.7651298584590509
rf,de,1,340,0.7713274839109299,0.7651480867692034
rf,de,1,341,0.7713274839109299,0.7651662081684459
rf,de,1,342,0.7713274839109299,0.7651842235945936
rf,de,1,343,0.7713274839109299,0.7652021339745246
rf,de,1,344,0.7713274839109299,0.7652199402243398
rf,de,1,345,0.7713274839109299,0.7652376432495183
rf,de,1,346,0.7713274839109299,0.7652552439450714
rf,de,1,347,0.7713274839109299,0.7652727431956935
rf,de,1,348,0.7713274839109299,0.7652901418759097
rf,de,1,349,0.7713274839109299,0.765302365537045
rf,de,1,350,0.7713274839109299,0.765314519348688
rf,de,1,351,0.7713274839109299,0.7653316503018568
rf,de,1,352,0.7713274839109299,0.7653486839200645
rf,de,1,353,0.7713274839109299,0.7653575089868062
rf,de,1,354,0.7713274839109299,0.76537437332275
rf,de,1,355,0.7713274839109299,0.7653911426483505
rf,de,1,356,0.7713274839109299,0.7654078177642565
rf,de,1,357,0.7713274839109299,0.7654243994621465
rf,de,1,358,0.7713274839109299,0.7654328897778384
rf,de,1,359,0.7713274839109299,0.7654493092601033
rf,de,1,360,0.7713274839109299,0.7654656375230224
rf,de,1,361,0.7713274839109299,0.7654818753246508
rf,de,1,362,0.7713274839109299,0.7654980234146682
rf,de,1,363,0.7713274839109299,0.7655140825344925
rf,de,1,364,0.7713274839109299,0.7655300534173949
rf,de,1,365,0.7713274839109299,0.76554593678861
rf,de,1,366,0.7713274839109299,0.765561733365447
rf,de,1,367,0.7713274839109299,0.7655774438573966
rf,de,1,368,0.7713274839109299,0.7655873129763815
rf,de,1,369,0.7713274839109299,0.7656028689951743
rf,de,1,370,0.7713274839109299,0.7656140921356572
rf,de,1,371,0.7713274839109299,0.7656294921134881
rf,de,1,372,0.7713274839109299,0.7656448092957393
rf,de,1,373,0.7713274839109299,0.7656600443483268
rf,de,1,374,0.7713274839109299,0.765675197930045
rf,de,1,375,0.7713274839109299,0.7656902706926606
rf,de,1,376,0.7713274839109299,0.7657052632810073
rf,de,1,377,0.7713274839109299,0.765720176333076
rf,de,1,378,0.7713274839109299,0.7657350104801073
rf,de,1,379,0.7713274839109299,0.7657497663466794
rf,de,1,380,0.7713274839109299,0.765764444550796
rf,de,1,381,0.7713274839109299,0.7657790457039721
rf,de,1,382,0.7713274839109299,0.7657935704113202
rf,de,1,383,0.7713274839109299,0.7658080192716324
rf,de,1,384,0.7713274839109299,0.7658223928774639
rf,de,1,385,0.7713274839109299,0.7658366918152133
rf,de,1,386,0.7713274839109299,0.7658509166652022
rf,de,1,387,0.7713274839109299,0.7658650680017545
rf,de,1,388,0.7713274839109299,0.7658791463932729
rf,de,1,389,0.7713274839109299,0.7658931524023157
rf,de,1,390,0.7713274839109299,0.7659070865856711
rf,de,1,391,0.7713274839109299,0.7659209494944312
rf,de,1,392,0.7713274839109299,0.7659347416740654
rf,de,1,393,0.7713274839109299,0.76594846366449
rf,de,1,394,0.7713274839109299,0.7659621160001407
rf,de,1,395,0.7713274839109299,0.7659756992100414
rf,de,1,396,0.7713274839109299,0.7659892138178719
rf,de,1,397,0.7713274839109299,0.7659987005109601
rf,de,1,398,0.7713274839109299,0.766012089413975
rf,de,1,399,0.7713274839109299,0.7660254112046941
rf,de,1,400,0.7713274839109299,0.76603866638646
rf,de,1,401,0.7713274839109299,0.7660518554575932
rf,de,1,402,0.7713274839109299,0.7660649789114572
rf,de,1,403,0.7713274839109299,0.7660780372365179
rf,de,1,404,0.7713274839109299,0.766091030916405
rf,de,1,405,0.7713274839109299,0.7661039604299719
rf,de,1,406,0.7713274839109299,0.7661129541997842
rf,de,1,407,0.7713274839109299,0.7661257663120966
rf,de,1,408,0.7713274839109299,0.7661385156199371
rf,de,1,409,0.7713274839109299,0.7661512025839737
