model_type,optimizer,seed,evaluation_id,best_fitness_so_far,mean_fitness_so_far
svm,ga,1,1,0.6208351947846765,0.6208351947846765
svm,ga,1,2,0.6208351947846765,0.5375328522011946
svm,ga,1,3,0.6520821457724123,0.5757159500582673
svm,ga,1,4,0.6520821457724123,0.5903075274665199
svm,ga,1,5,0.6530046971864305,0.6028469614105021
svm,ga,1,6,0.6530046971864305,0.5733035753233451
svm,ga,1,7,0.6530046971864305,0.5845355124519858
svm,ga,1,8,0.6530046971864305,0.5927786815309194
svm,ga,1,9,0.6530046971864305,0.5889428497355115
svm,ga,1,10,0.6530046971864305,0.5770391262472809
svm,ga,1,11,0.6530046971864305,0.583945087241749
svm,ga,1,12,0.6530046971864305,0.5896231754526376
svm,ga,1,13,0.6530046971864305,0.5944986771244678
svm,ga,1,14,0.6530046971864305,0.5980330172220133
svm,ga,1,15,0.6530046971864305,0.6016977958863078
svm,ga,1,16,0.6530046971864305,0.604837129594903
svm,ga,1,17,0.6530046971864305,0.6075220552118766
svm,ga,1,18,0.6530046971864305,0.6089976221273989
svm,ga,1,19,0.6530046971864305,0.6112570701851059
svm,ga,1,20,0.6530046971864305,0.6130684515632876
svm,ga,1,21,0.6530046971864305,0.6149701775453421
svm,ga,1,22,0.6530046971864305,0.6166500392580007
svm,ga,1,23,0.6530046971864305,0.6182306765592367
svm,ga,1,24,0.6530046971864305,0.6196795940853698
svm,ga,1,25,0.6530046971864305,0.6210125982094121
svm,ga,1,26,0.6530046971864305,0.6222430635546821
svm,ga,1,27,0.6530046971864305,0.623382383318821
svm,ga,1,28,0.6530046971864305,0.6244403230998071
svm,ga,1,29,0.6530046971864305,0.625388144207532
svm,ga,1,30,0.6530046971864305,0.6262727772414086
svm,ga,1,31,0.6530046971864305,0.6271350972396351
svm,ga,1,32,0.6530046971864305,0.6279435222379723
svm,ga,1,33,0.6530046971864305,0.6287029517818651
svm,ga,1,34,0.6530046971864305,0.6294177089996464
svm,ga,1,35,0.6530046971864305,0.6300916229478404
svm,ga,1,36,0.6530046971864305,0.6307280972322457
svm,ga,1,37,0.6530046971864305,0.6312168710250918
svm,ga,1,38,0.6530046971864305,0.6317589667462274
svm,ga,1,39,0.6530046971864305,0.632303729065207
svm,ga,1,40,0.6530046971864305,0.6328212532682376
svm,ga,1,41,0.6530046971864305,0.6333135323881935
svm,ga,1,42,0.6530046971864305,0.6337823696452944
svm,ga,1,43,0.6530046971864305,0.6319898821895027
svm,ga,1,44,0.6530046971864305,0.6324674916212512
svm,ga,1,45,0.6530046971864305,0.632923873967144
svm,ga,1,46,0.6530046971864305,0.633360413602346
svm,ga,1,47,0.6530046971864305,0.6337783770828584
svm,ga,1,48,0.6530046971864305,0.6341789254183493
svm,ga,1,49,0.6530046971864305,0.6345631248421877
svm,ga,1,50,0.6530046971864305,0.6349319562890726
svm,ga,1,51,0.6530046971864305,0.6352863237576483
svm,ga,1,52,0.6530046971864305,0.6356270617082018
svm,ga,1,53,0.6530046971864305,0.6359549416228854
svm,ga,1,54,0.6530046971864305,0.6362706778370252
svm,ga,1,55,0.6530046971864305,0.6365749327342871
svm,ga,1,56,0.6530046971864305,0.636868321385218
svm,ga,1,57,0.6530046971864305,0.63715141569752
svm,ga,1,58,0.6530046971864305,0.637424748136984
svm,ga,1,59,0.6530046971864305,0.6376888150700255
svm,ga,1,60,0.6530046971864305,0.6379440797719657
svm,ga,1,61,0.6530046971864305,0.6381909751394159
svm,ga,1,62,0.6530046971864305,0.6384299061401743
svm,ga,1,63,0.6538386587280525,0.638674489514585
svm,ga,1,64,0.6538386587280525,0.6388983990094574
svm,ga,1,65,0.6538386587280525,0.6391154189814109
svm,ga,1,66,0.6538386587280525,0.6393258625905779
svm,ga,1,67,0.6538386587280525,0.6395300243009637
svm,ga,1,68,0.6538386587280525,0.6397281812551618
svm,ga,1,69,0.6538386587280525,0.6399205945295281
svm,ga,1,70,0.6538386587280525,0.6401075102817696
svm,ga,1,71,0.6538386587280525,0.6403009067387595
svm,ga,1,72,0.6538386587280525,0.6404773482727547
