model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness,worst_validation_fitness
svm,pso,1,2.301726707999933,cuml,True,0.6 * MCC + 0.4 * F1,"{""C"": 30.352228444534823, ""gamma"": 10.0, ""kernel"": ""rbf""}",0.5863213811420983,0.5846713670416528,0.5816845675522895,0.6703583061889251,0.6228813559322034,0.17195369957366013,0.6228039493735651,0.6201607040051744,"[[737, 740], [506, 1029]]",0.6962923886450055,0.4542305096177126
