model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness,worst_validation_fitness
cnn,ga,1,0.6597389159996965,cuda,True,0.6 * MCC + 0.4 * F1,"{""n_filters"": 23, ""kernel_size"": 3, ""dense_neurons"": 251, ""learning_rate"": 2.6222730928549346e-06, ""l2_alpha"": 1.662384359013523e-07, ""dropout_rate"": 0.026231334044184953, ""batch_size"": 16}",0.6367861885790173,0.636408425389082,0.6401780038143674,0.6560260586319219,0.648005148005148,0.273036602169778,0.6763108157877905,0.6500010694020525,"[[911, 566], [528, 1007]]",0.6544146320420022,0.4573986648789415
