model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness,worst_validation_fitness
rf,ga,1,3.8143146139999544,cuml,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 457, ""max_depth"": 17, ""min_samples_split"": 11, ""min_samples_leaf"": 3, ""max_features"": null, ""class_weight"": null}",0.6168658698539177,0.6160969832766922,0.6166564605021433,0.6560260586319219,0.6357323232323232,0.2329808056493724,0.6556844470810848,0.641333308518776,"[[851, 626], [528, 1007]]",0.7454796553604707,0.6659538193850988
