model_type,optimizer,seed,evaluation_id,best_fitness_so_far,mean_fitness_so_far
rf,pso,1,1,0.6895146396175988,0.6895146396175988
rf,pso,1,2,0.7545481717284668,0.7220314056730328
rf,pso,1,3,0.7545481717284668,0.7170703781580229
rf,pso,1,4,0.7545481717284668,0.7180725752393701
rf,pso,1,5,0.7545481717284668,0.7207768238366955
rf,pso,1,6,0.7545481717284668,0.713834719860956
rf,pso,1,7,0.7545481717284668,0.7192662043931971
rf,pso,1,8,0.7545481717284668,0.7173410668547746
rf,pso,1,9,0.7545481717284668,0.7145615267798715
rf,pso,1,10,0.7545481717284668,0.7112509672563907
rf,pso,1,11,0.7545481717284668,0.7112328687273147
rf,pso,1,12,0.7545481717284668,0.7148424773107441
rf,pso,1,13,0.7545481717284668,0.7173728728846337
rf,pso,1,14,0.7545481717284668,0.7188355657868765
rf,pso,1,15,0.7545481717284668,0.7210068722344811
rf,pso,1,16,0.7545481717284668,0.7224202105193313
rf,pso,1,17,0.7545481717284668,0.7242666832521123
rf,pso,1,18,0.7545481717284668,0.7246024201828994
rf,pso,1,19,0.7545481717284668,0.723931946086906
rf,pso,1,20,0.7545481717284668,0.7238594026479075
rf,pso,1,21,0.7545481717284668,0.7210865680487631
rf,pso,1,22,0.7545481717284668,0.7226075500342042
rf,pso,1,23,0.7545481717284668,0.721674215084492
rf,pso,1,24,0.7545481717284668,0.7227881575152854
rf,pso,1,25,0.7545481717284668,0.7216935411658147
rf,pso,1,26,0.7545481717284668,0.722943011077896
rf,pso,1,27,0.7567613443754414,0.7241955419407681
rf,pso,1,28,0.7616460438381724,0.7255330598656754
rf,pso,1,29,0.7616460438381724,0.7234539446755212
rf,pso,1,30,0.7616460438381724,0.7243340054412699
rf,pso,1,31,0.7616460438381724,0.7224260404931728
rf,pso,1,32,0.7616460438381724,0.7236120167087953
rf,pso,1,33,0.7616460438381724,0.7242319444546521
rf,pso,1,34,0.764782298449604,0.7254246019250918
rf,pso,1,35,0.764782298449604,0.7260475565349938
rf,pso,1,36,0.764782298449604,0.7270796611590314
rf,pso,1,37,0.764782298449604,0.7279311288460245
rf,pso,1,38,0.7659553213641814,0.7289317654912392
rf,pso,1,39,0.7659553213641814,0.7291840849179045
rf,pso,1,40,0.7670396122664451,0.7301304731016179
rf,pso,1,41,0.7670396122664451,0.7301125168998299
rf,pso,1,42,0.7670396122664451,0.730937802471461
rf,pso,1,43,0.7695930788829338,0.7318367623880069
rf,pso,1,44,0.7695930788829338,0.7326547717453354
rf,pso,1,45,0.7695930788829338,0.7333006791489182
rf,pso,1,46,0.7695930788829338,0.7340320452081154
rf,pso,1,47,0.7695930788829338,0.7347076541026895
rf,pso,1,48,0.7695930788829338,0.735388767766228
rf,pso,1,49,0.7695930788829338,0.7358207378270178
rf,pso,1,50,0.7695930788829338,0.7364591337012282
rf,pso,1,51,0.7695930788829338,0.7368961520114986
rf,pso,1,52,0.7695930788829338,0.7375125907321772
rf,pso,1,53,0.7697111378712166,0.7381201104895176
rf,pso,1,54,0.7697111378712166,0.738667406747532
rf,pso,1,55,0.7697111378712166,0.7391856933810316
rf,pso,1,56,0.7697111378712166,0.7397091767624139
rf,pso,1,57,0.769792731730966,0.7402369584285288
rf,pso,1,58,0.769792731730966,0.7406825273117685
rf,pso,1,59,0.769792731730966,0.7411726612387396
rf,pso,1,60,0.7700506231736036,0.7416539606043207
rf,pso,1,61,0.7701908673140919,0.7421217787471037
rf,pso,1,62,0.7701908673140919,0.7425426035574347
rf,pso,1,63,0.7701908673140919,0.742973850133844
rf,pso,1,64,0.7701908673140919,0.7433969247125902
rf,pso,1,65,0.7701908673140919,0.7438069816119904
rf,pso,1,66,0.7701908673140919,0.7442046125447421
rf,pso,1,67,0.7701908673140919,0.7445853069526
rf,pso,1,68,0.7705525010070566,0.7449671774534008
rf,pso,1,69,0.7705525010070566,0.7453307056522442
rf,pso,1,70,0.7705525010070566,0.7456838473311208
rf,pso,1,71,0.7705525010070566,0.746033278183046
rf,pso,1,72,0.7708255631941997,0.7463776154748677
rf,pso,1,73,0.7708255631941997,0.7467019032515627
rf,pso,1,74,0.7708255631941997,0.7470187233280402
rf,pso,1,75,0.7708255631941997,0.7473258153259811
rf,pso,1,76,0.770936287989871,0.7476364794399796
rf,pso,1,77,0.770936287989871,0.74792316331571
rf,pso,1,78,0.770936287989871,0.7482132826841149
rf,pso,1,79,0.770936287989871,0.7485009155696344
rf,pso,1,80,0.770936287989871,0.7487660433484041
rf,pso,1,81,0.770936287989871,0.7490397500723729
rf,pso,1,82,0.770936287989871,0.7493067810225862
rf,pso,1,83,0.770936287989871,0.7495673774035208
rf,pso,1,84,0.770936287989871,0.7498217691962153
rf,pso,1,85,0.770936287989871,0.7500701752996701
rf,pso,1,86,0.770936287989871,0.7503128045169981
rf,pso,1,87,0.770936287989871,0.7505339949098649
rf,pso,1,88,0.770936287989871,0.7507658390658908
rf,pso,1,89,0.770936287989871,0.7509924733234636
rf,pso,1,90,0.770936287989871,0.7512140712642015
rf,pso,1,91,0.770936287989871,0.7514307989205274
rf,pso,1,92,0.770936287989871,0.7516428151060638
rf,pso,1,93,0.770936287989871,0.7518502717247098
rf,pso,1,94,0.770936287989871,0.7520533144509349
rf,pso,1,95,0.770936287989871,0.75225208259345
rf,pso,1,96,0.770936287989871,0.7524467097329962
rf,pso,1,97,0.770936287989871,0.7526255347020473
rf,pso,1,98,0.770936287989871,0.7528123790483544
rf,pso,1,99,0.770936287989871,0.7529954488356425
rf,pso,1,100,0.770936287989871,0.7531748572271847
