experiment,experiment_label,model,optimizer,seed,budget,best_fitness_at_budget,progress_to_final_at_budget,runtime_minutes_at_budget
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,pso,3,250,0.4204013975352927,1.0,45.08565083631668
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,pso,3,500,0.4204013975352927,1.0,90.5616376659333
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,pso,3,1000,0.4204013975352927,1.0,177.7309495552681
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,1,50,0.4165297656902371,0.7741651832405351,5.848981586366608
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,1,100,0.4165297656902371,0.7741651832405351,9.949583324299784
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,1,250,0.4165297656902371,0.7741651832405351,22.30193443108298
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,1,500,0.4189866589776466,1.0,44.27735782193225
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,1,1000,0.4189866589776466,1.0,87.12354835968186
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,2,50,0.416461324451715,0.8080992668507777,4.442428522950043
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,2,100,0.416461324451715,0.8080992668507777,8.602581596716906
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,2,250,0.416461324451715,0.8080992668507777,22.195775431417374
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,2,500,0.4175281630592411,0.8556154309109749,45.96636239751733
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,2,1000,0.4207699027005145,1.0,85.82112281950073
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,3,50,0.4132664955143126,0.36562693278799646,4.358355768050145
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,3,100,0.4142571254303281,0.45074497532362545,8.3069105449668
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,3,250,0.4146297312427892,0.48276044031346677,20.62418132908321
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,3,500,0.4158175193469972,0.5848189353606807,42.73156134901692
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,rf,random_search,3,1000,0.4206495240658876,1.0,83.99586134766669
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,1,50,0.4276270577644772,0.9973814120540261,1.4538169140666923
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,1,100,0.4276270577644772,0.9973814120540261,1.6538803743500465
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,1,250,0.4281156784289721,1.0,2.2530520694668366
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,1,500,0.4281156784289721,1.0,3.217601575283424
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,1,1000,0.4281156784289721,1.0,5.397875297983196
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,2,50,0.4388398869633697,0.8535091980098776,0.19915263783327644
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,2,100,0.4388398869633697,0.8535091980098776,0.43712224066663713
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,2,250,0.4488860733177172,1.0,1.1020720774998607
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,2,500,0.4488860733177172,1.0,2.1365005795325787
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,2,1000,0.4488860733177172,1.0,4.1689941816647655
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,3,50,0.4270654965816962,0.9487325555482115,0.19924452876671236
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,3,100,0.4318586803479765,0.9789730059432565,0.3966085776333632
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,3,250,0.434541023588374,0.9958960515970379,1.0092303042333999
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,3,500,0.4351915092327926,1.0,2.0154672672170664
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,de,3,1000,0.4351915092327926,1.0,4.050364659103918
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,1,50,0.428042852404086,0.0,21.363179459284098
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,1,100,0.428042852404086,0.0,40.49173573410056
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,1,250,0.428042852404086,0.0,110.05986864380453
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,1,500,0.428042852404086,0.0,215.56335002750941
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,1,1000,0.4289440598729244,1.0,418.92754252712695
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,2,50,0.4227923661735978,0.0,9.710221953968722
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,2,100,0.4227923661735978,0.0,18.515240298322528
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,2,250,0.4275541695372213,0.9196452743659289,40.37428524322119
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,2,500,0.4275541695372213,0.9196452743659289,88.67499414573636
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,2,1000,0.4279702358330778,1.0,189.66280337178407
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,3,50,0.4270654965816962,0.9819889436513508,12.701905128583409
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,3,100,0.4270654965816962,0.9819889436513508,25.419765221599178
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,3,250,0.4275541695372213,1.0,65.28647341627924
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,3,500,0.4275541695372213,1.0,123.24098190330952
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,ga,3,1000,0.4275541695372213,1.0,236.8515655120596
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,gwo,1,50,0.4381767452948623,0.924983483826361,0.1998636618333724
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,gwo,1,100,0.4477282231332404,0.9699089690798398,0.3782478382833384
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,gwo,1,250,0.4477282231332404,0.9699089690798398,0.9643515458667479
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,gwo,1,500,0.4504877439351289,0.9828884067322818,1.9417976672335648
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,gwo,1,1000,0.4541257904237485,1.0,4.134479403283467
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,gwo,2,50,0.4275541695372213,0.669369694599067,0.20645549346669817
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,gwo,2,100,0.435075551511468,0.7759284078499346,0.3932681476833446
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,gwo,2,250,0.4436627901726265,0.8975875796941889,1.0786760110666365
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,gwo,2,500,0.4508915085807932,1.0,2.241001069400166
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,gwo,2,1000,0.4508915085807932,1.0,4.50935808183358
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,1,50,0.4373132700849312,0.5715982883186869,21.464462023200273
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,1,100,0.4373132700849312,0.5715982883186869,50.47313504353333
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,1,250,0.4442612664026888,1.0,144.1451711330507
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,1,500,0.4442612664026888,1.0,320.49040873820184
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,1,1000,0.4442612664026888,1.0,674.6854905442841
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,2,50,0.4287504676841901,0.7029576027864064,22.062122994399882
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,2,100,0.4335167494519687,0.7721207374110768,51.524773496583535
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,2,250,0.4492207336688002,1.0,147.29672118026707
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,2,500,0.4492207336688002,1.0,328.98945955293334
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,2,1000,0.4492207336688002,1.0,768.4045433031006
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,3,50,0.4354388841547828,0.9505947995578883,33.184293125600014
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,3,100,0.4435377475516744,0.9990908541154019,74.52317825389983
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,3,250,0.4435377475516744,0.9990908541154019,199.57947992893435
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,3,500,0.4435377475516744,0.9990908541154019,390.1266854163836
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,pso,3,1000,0.4436895753321895,1.0,752.0454355428515
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,1,50,0.428042852404086,0.0,21.91078182243303
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,1,100,0.428042852404086,0.0,43.20603098423283
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,1,250,0.4297812552032735,0.08330048942652415,107.15487357108238
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,1,500,0.438402581606937,0.49641574054476767,217.09135548219936
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,1,1000,0.4489119110513445,1.0,426.2357181814154
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,2,50,0.4279702358330778,0.39479996791006305,20.16365138659985
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,2,100,0.4332101721773724,0.7943323695785176,41.04258717931649
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,2,250,0.4332101721773724,0.7943323695785176,104.71869117086632
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,2,500,0.4332101721773724,0.7943323695785176,212.09349715039934
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,2,1000,0.4359075386162145,1.0,421.9851124122825
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,3,50,0.4347453800591491,0.8827192426800758,21.092750142800046
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,3,100,0.4347453800591491,0.8827192426800758,41.87618155778309
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,3,250,0.4352128619003688,0.8947419302442691,102.4449827724998
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,3,500,0.439305643650698,1.0,209.37851183503287
exp1_mcc_f1,Exp 1 - Holdout + MCC/F1,svm,random_search,3,1000,0.439305643650698,1.0,419.7703353769672
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,1,50,0.637057054544377,0.8826140253859722,0.19648475418319622
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,1,100,0.6374776656502719,0.9239128080659813,0.42764554766605817
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,1,250,0.6382525823879338,1.0,0.9331310064163819
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,1,500,0.6382525823879338,1.0,1.7029979821985153
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,1,1000,0.6382525823879338,1.0,3.1972684072021966
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,2,50,0.6376548184661555,0.9868551327185894,0.15519370666679602
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,2,100,0.6390497038862817,0.9977515993419646,0.2820445826335344
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,2,250,0.6393375275822464,1.0,0.6149834956997436
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,2,500,0.6393375275822464,1.0,1.1571153784347186
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,2,1000,0.6393375275822464,1.0,2.222741778436163
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,3,50,0.6374333884751557,0.7777695784521697,0.1599381721166234
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,3,100,0.6379648028073877,1.0,0.308736955433172
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,3,250,0.6379648028073877,1.0,0.7696932516336649
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,3,500,0.6379648028073877,1.0,1.531190779280465
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,de,3,1000,0.6379648028073877,1.0,3.0509950459378152
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,1,50,0.6368135080235284,0.9283075299085093,0.39622901410045114
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,1,100,0.6368135080235284,0.9283075299085093,0.8448490243480895
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,1,250,0.6381198390934223,1.0,2.116834465063403
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,1,500,0.6381198390934223,1.0,4.211875991030016
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,1,1000,0.6381198390934223,1.0,8.428932272179917
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,2,50,0.6364592906225988,0.3778171352667986,0.19032783853344876
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,2,100,0.6364592906225988,0.3778171352667986,0.3750205910337171
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,2,250,0.6364592906225988,0.3778171352667986,0.9275507070343031
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,2,500,0.6368134197926913,0.49629301650554974,1.8846571872857256
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,2,1000,0.6383190202083174,1.0,6.696808504564674
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,3,50,0.6370791269588072,1.0,0.22345395181619096
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,3,100,0.6370791269588072,1.0,0.43461757351463653
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,3,250,0.6370791269588072,1.0,1.0834383447769749
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,3,500,0.6370791269588072,1.0,2.1478928716695616
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,ga,3,1000,0.6370791269588072,1.0,4.295757462604827
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,1,50,0.637057054544377,0.7160484716438551,0.2207546561834533
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,1,100,0.6376991397566902,0.7671955440760526,0.4146512244333886
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,1,250,0.6376991397566902,0.7671955440760526,0.9031872180497278
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,1,500,0.6389169164763515,0.8642009148466439,1.7661845041498354
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,1,1000,0.6406216980068726,1.0,3.76732479575027
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,2,50,0.6370348938991097,0.9745957013055963,0.16254020056670315
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,2,100,0.6372563238901093,0.9763123882252459,0.33692049648319267
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,2,250,0.639669672568746,0.9950224287688355,0.8851572535325734
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,2,500,0.6396917890985948,0.9951938922518451,1.7799019551829283
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,2,1000,0.6403117136656407,1.0,3.6274309931485424
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,3,50,0.636879857613075,0.3138269685943333,0.20155310186692074
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,3,100,0.6370791269588072,0.3616985198007253,0.38387498178356805
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,3,250,0.6397361103891297,1.0,0.9305484233167589
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,3,500,0.6397361103891297,1.0,1.8134918212833628
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,gwo,3,1000,0.6397361103891297,1.0,3.3714471815833043
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,1,50,0.6375219428253882,0.8840590471868758,0.16766485156664807
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,1,100,0.6385846832590147,0.9834381854059633,0.31910981880015843
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,1,250,0.6385846832590147,0.9834381854059633,0.7880293695498038
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,1,500,0.6386290045495496,0.9875827643819269,1.587284788165925
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,1,1000,0.6387617919594797,1.0,3.208416466547896
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,2,50,0.6367913032628425,0.9768994510473832,0.19528877616648968
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,2,100,0.6374333884751557,0.9818988184552041,0.4018097675833511
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,2,250,0.6377212121711204,0.9841398549675081,1.093962882500576
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,2,500,0.6395811182185135,0.998621349785691,2.6136952448503505
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,2,1000,0.6397581828035599,1.0,6.348672587417059
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,3,50,0.6367248654424589,0.536083533036634,0.1590632253833367
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,3,100,0.6377212121711204,1.0,0.30238161830014476
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,3,250,0.6377212121711204,1.0,0.7341616228669104
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,3,500,0.6377212121711204,1.0,1.43946717548406
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,pso,3,1000,0.6377212121711204,1.0,2.801179481051561
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,1,50,0.6366142386777962,0.874852135900291,0.216156358950199
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,1,100,0.6366142386777962,0.874852135900291,0.4406640853499993
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,1,250,0.637654862581574,0.9293153805600588,1.0447681699331344
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,1,500,0.6386290486649682,0.9803014619016681,2.183108447383104
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,1,1000,0.6390054267111653,1.0,4.34689084624994
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,2,50,0.6370348497836911,0.35483930205582054,0.19635964636666658
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,2,100,0.6381197067471666,0.5806336099115222,0.3934261141002328
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,2,250,0.6386290486649682,0.6866443649362867,0.994158770300055
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,2,500,0.6386290486649682,0.6866443649362867,2.0688828201504292
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,2,1000,0.6401346049651757,1.0,4.204152702649844
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,3,50,0.6370791269588072,0.7297234922596657,0.1923778789496888
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,3,100,0.6375441917014927,0.810821830341225,0.3876501890325016
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,3,250,0.6386290486649682,1.0,0.9977300096988982
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,3,500,0.6386290486649682,1.0,2.112864824015438
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,cnn,random_search,3,1000,0.6386290486649682,1.0,4.210768935964733
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,1,50,0.6459574725894361,0.1105162734378028,0.09297456666665384
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,1,100,0.6481493912770729,0.6574578945437016,0.23976075933331148
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,1,250,0.6492786136465019,0.9392287087660021,0.6105655118500104
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,1,500,0.6495221601673504,1.0,1.128382890199979
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,1,1000,0.6495221601673504,1.0,2.0935256845008055
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,2,50,0.6484150984431889,0.9817571895365422,0.09684661965000786
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,2,100,0.6487471993142699,0.9941951689927293,0.221912997166684
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,2,250,0.648902191484886,1.0,0.5372151246999766
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,2,500,0.648902191484886,1.0,0.9948575461662693
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,2,1000,0.648902191484886,1.0,1.9079299035321873
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,3,50,0.6469317469036675,0.920647755893009,0.15071179096667034
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,3,100,0.6487693599595373,0.9816305845253238,0.2717402165666915
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,3,250,0.6489464686600023,0.9875080947526516,0.6303449006666937
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,3,500,0.6492786136465019,0.9985306224431718,1.144889542916678
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,de,3,1000,0.649322890821618,1.0,2.2197278303998544
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,1,50,0.647485189534911,1.0,0.15284815441668226
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,1,100,0.647485189534911,1.0,0.31466193286671185
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,1,250,0.647485189534911,1.0,0.7957466475834677
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,1,500,0.647485189534911,1.0,1.5953289225336162
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,1,1000,0.647485189534911,1.0,3.2008516243505647
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,2,50,0.6466438349768655,0.9408822508143848,0.09408534680001135
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,2,100,0.6473301973642949,0.9629626475850398,0.16364796316671373
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,2,250,0.6473301973642949,0.9629626475850398,0.3774891214834913
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,2,500,0.648481492148154,1.0,0.8055059848835865
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,2,1000,0.648481492148154,1.0,1.746289765867061
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,3,50,0.6441197713027289,0.9265010466001085,0.2596134965166679
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,3,100,0.6457138819531689,0.9499159026410259,0.575690278766685
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,3,250,0.6457138819531689,0.9499159026410259,1.3358900210001499
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,3,500,0.6485700464983865,0.9918682486949093,1.9406718934502993
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,ga,3,1000,0.6491236655913043,1.0,2.913339650817139
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,1,50,0.6478616116965268,0.6235500947395216,0.13101153403333302
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,1,100,0.6478616116965268,0.6235500947395216,0.2680245839499889
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,1,250,0.6485922512590725,0.8176625710546648,0.6421822598666683
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,1,500,0.648990789950537,0.9235442345633281,1.242377504516681
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,1,1000,0.6492785695310832,1.0,2.244572676250053
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,2,50,0.646953775202679,0.9030635046415801,0.09935759766668749
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,2,100,0.6473302414797135,0.9167986025083804,0.1807078407499981
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,2,250,0.6484372149730377,0.9571857239964754,0.4638504646333443
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,2,500,0.6490571836555021,0.9798048297370405,1.0308699636167107
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,2,1000,0.6496107145175829,1.0,2.0728880820333826
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,3,50,0.6484372149730377,0.9763465436304037,0.11368586223333065
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,3,100,0.6484372149730377,0.9763465436304037,0.2225206284333239
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,3,250,0.6488800749550372,0.9911301379445421,0.5339525186999821
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,3,500,0.6488800749550372,0.9911301379445421,1.000566792716631
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,gwo,3,1000,0.6491457821211531,1.0,1.9774206107166143
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,1,50,0.6470423295529115,0.40588276659581857,0.11936654663333757
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,1,100,0.6489464686600023,0.9117585010626333,0.22470700540000427
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,1,250,0.6491236214758858,0.9588229778722321,0.5275733995000355
exp2_holdout_accuracy,Exp 2 - Holdout + Accuracy,mlp,pso,1,500,0.6491236214758858,0.9588229778722321,1.0669401685000135
