model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness,worst_validation_fitness
rf,pso,1,7.797393804998137,cuml,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 500, ""max_depth"": 50, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.6039176626826029,0.6032015331720474,0.6052955665024631,0.6403908794788273,0.6223488445710668,0.20700118754835642,0.6436881256354218,0.6362346781467338,"[[836, 641], [552, 983]]",0.770936287989871,0.6651870920502604
rf,pso,2,2.271059033999336,cuml,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 152, ""max_depth"": 39, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""class_weight"": ""balanced""}",0.603585657370518,0.6027862623197386,0.6041539401343922,0.644299674267101,0.6235813366960908,0.20631643184950468,0.6408308504561805,0.6324087361839599,"[[829, 648], [546, 989]]",0.7720212699360474,0.6683440873034788
rf,pso,3,6.5561260340000445,cuml,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 500, ""max_depth"": 40, ""min_samples_split"": 5, ""min_samples_leaf"": 1, ""max_features"": null, ""class_weight"": null}",0.603253652058433,0.60237099146743,0.603030303030303,0.6482084690553745,0.6248037676609105,0.20564626057237073,0.6354142453560456,0.6265030708407126,"[[822, 655], [540, 995]]",0.7698661165647658,0.6660281734022818
