model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness,worst_validation_fitness
rf,gwo,1,3.7218785880031646,cuml,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 242, ""max_depth"": 33, ""min_samples_split"": 3, ""min_samples_leaf"": 1, ""max_features"": ""sqrt"", ""class_weight"": null}",0.6052456839309429,0.6043125977253831,0.6043425814234017,0.6527687296416939,0.627622925148763,0.209657111848946,0.6444068551668471,0.6363333118902867,"[[821, 656], [533, 1002]]",0.7728773615016721,0.6626636299464809
rf,gwo,2,6.189821856998606,cuml,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 446, ""max_depth"": 35, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""class_weight"": null}",0.6085657370517928,0.607787376030734,0.6089351285189718,0.6482084690553745,0.6279583464815399,0.21631752134092957,0.6410816008327471,0.6327636581138729,"[[838, 639], [540, 995]]",0.7724861226973361,0.6622208385795154
rf,gwo,3,6.078353124001296,cuml,True,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 500, ""max_depth"": 21, ""min_samples_split"": 2, ""min_samples_leaf"": 1, ""max_features"": ""log2"", ""class_weight"": null}",0.6095617529880478,0.6086494545021491,0.6084592145015105,0.6560260586319219,0.6313479623824452,0.21832982191684147,0.6492701333586215,0.6386374442728393,"[[829, 648], [528, 1007]]",0.7731725990465449,0.6618004504498997
