model_type,optimizer,seed,evaluation_id,best_fitness_so_far,mean_fitness_so_far
mlp,gwo,1,1,0.41263103337396,0.41263103337396
mlp,gwo,1,2,0.41263103337396,0.40292160755975137
mlp,gwo,1,3,0.41263103337396,0.4008967880947676
mlp,gwo,1,4,0.41263103337396,0.39924227112930905
mlp,gwo,1,5,0.41263103337396,0.4015623540414365
mlp,gwo,1,6,0.41263103337396,0.3395951580402505
mlp,gwo,1,7,0.41263103337396,0.2995059653009021
mlp,gwo,1,8,0.41263103337396,0.31249958470427064
mlp,gwo,1,9,0.41263103337396,0.32253587429688757
mlp,gwo,1,10,0.41263103337396,0.3310458163687079
mlp,gwo,1,11,0.41263103337396,0.33710659862350795
mlp,gwo,1,12,0.41263103337396,0.3424127620425133
mlp,gwo,1,13,0.42244940526460006,0.34856942690575077
mlp,gwo,1,14,0.42244940526460006,0.35239435130301955
mlp,gwo,1,15,0.42244940526460006,0.3564182155828227
mlp,gwo,1,16,0.42244940526460006,0.3590399921973888
mlp,gwo,1,17,0.42244940526460006,0.36219240638424594
mlp,gwo,1,18,0.42244940526460006,0.36451701268675374
mlp,gwo,1,19,0.42244940526460006,0.36684846014080064
mlp,gwo,1,20,0.42244940526460006,0.36908134367549417
mlp,gwo,1,21,0.42244940526460006,0.370992366557964
mlp,gwo,1,22,0.42244940526460006,0.37297233189326756
mlp,gwo,1,23,0.42244940526460006,0.37435544327111997
mlp,gwo,1,24,0.42244940526460006,0.3749155887066635
mlp,gwo,1,25,0.42244940526460006,0.3763329601326746
mlp,gwo,1,26,0.42244940526460006,0.37722717607351347
mlp,gwo,1,27,0.42244940526460006,0.37816854014359935
mlp,gwo,1,28,0.42244940526460006,0.3793420021383092
mlp,gwo,1,29,0.42244940526460006,0.38013295671227537
mlp,gwo,1,30,0.42244940526460006,0.38112366759806604
mlp,gwo,1,31,0.42244940526460006,0.3818796873754923
mlp,gwo,1,32,0.42244940526460006,0.38308078543906277
mlp,gwo,1,33,0.42244940526460006,0.383905536799824
mlp,gwo,1,34,0.42244940526460006,0.3846055507926601
mlp,gwo,1,35,0.42244940526460006,0.38552257748565716
mlp,gwo,1,36,0.42244940526460006,0.386192788223196
mlp,gwo,1,37,0.42244940526460006,0.3868111027927556
mlp,gwo,1,38,0.42244940526460006,0.3870908443301082
mlp,gwo,1,39,0.42244940526460006,0.3876716800112142
mlp,gwo,1,40,0.42244940526460006,0.3879808759316298
mlp,gwo,1,41,0.42244940526460006,0.3886213038754776
mlp,gwo,1,42,0.42244940526460006,0.3891460515555573
mlp,gwo,1,43,0.42244940526460006,0.38940283455978075
mlp,gwo,1,44,0.42258672401612807,0.3901570138656068
mlp,gwo,1,45,0.42258672401612807,0.39053325999595423
mlp,gwo,1,46,0.42258672401612807,0.39110074571159276
mlp,gwo,1,47,0.42258672401612807,0.3915437344998355
mlp,gwo,1,48,0.42258672401612807,0.3920360833426488
mlp,gwo,1,49,0.42258672401612807,0.39239381989924405
mlp,gwo,1,50,0.42258672401612807,0.3926732281121124
mlp,gwo,1,51,0.42258672401612807,0.3930814857926246
mlp,gwo,1,52,0.42258672401612807,0.3933866837465357
mlp,gwo,1,53,0.42258672401612807,0.39367018117099245
