datetime,symbol,open,high,low,average,volume,close,business,amount_stock,SMA_3,EMA_3,std_close3,std_open3,SMA_5,EMA_5,std_close5,std_open5,SMA_7,EMA_7,std_close7,std_open7,SMA_9,EMA_9,std_close9,std_open9,SMA_5-3,EMA_5-3,SMA_7-3,EMA_7-3,SMA_7-5,EMA_7-5,SMA_9-3,EMA_9-3,SMA_9-5,EMA_9-5,SMA_9-7,EMA_9-7,valid_range,SMA_3_normalized,EMA_3_normalized,SMA_5_normalized,EMA_5_normalized,SMA_7_normalized,EMA_7_normalized,SMA_9_normalized,EMA_9_normalized,open_normalized,close_normalized,SMA_5-3_normalized,SMA_7-3_normalized,SMA_7-5_normalized,SMA_9-3_normalized,SMA_9-5_normalized,SMA_9-7_normalized,EMA_5-3_normalized,EMA_7-3_normalized,EMA_7-5_normalized,EMA_9-3_normalized,EMA_9-5_normalized,EMA_9-7_normalized,std_close3_normalized,std_close5_normalized,std_close7_normalized,std_close9_normalized,std_open3_normalized,std_open5_normalized,std_open7_normalized,std_open9_normalized,trend,id_ticker
2026-06-22 09:50:00,WINQ26,171370.0,171590.0,171315.0,171463.7759286932,26046547810.0,171555.0,46986,151907,171443.33333333334,171452.8564453125,81.0692433800866,52.121652570335506,171397.0,171380.93032904877,87.89766777337671,83.00602387778854,171327.14285714287,171307.76574611664,133.92047594576636,113.5062706169664,171255.55555555556,171238.12866816003,187.31204571284962,204.44746374581797,-46.333333333343035,-71.92611626372673,-116.19047619047342,-145.09069919586182,-69.85714285713038,-73.16458293213509,-187.777777777781,-214.72777715246775,-141.44444444443798,-142.80166088874103,-71.58730158730759,-69.63707795660594,True,0.26666666666670197,0.30129616477272725,0.09818181818181818,0.039746651086448266,-0.1558441558441105,-0.22630637775767934,-0.41616161616159264,-0.4795321157817009,0.0,0.6727272727272727,-0.16848484848488376,-0.42251082251081246,-0.2540259740259287,-0.6828282828282946,-0.5143434343434108,-0.26031746031748215,-0.261549513686279,-0.5276025425304066,-0.2660530288441276,-0.7808282805544282,-0.5192787668681492,-0.2532257380240216,0.2947972486548604,0.31962788281227894,0.48698354889369583,0.6811347116830896,0.1895332820739473,0.301840086828322,0.4127500749707869,0.7434453227120653,downtrend,1
2026-06-22 09:55:00,WINQ26,171555.0,171560.0,171235.0,171380.2533209436,32460105500.0,171385.0,61358,189404,171435.0,171418.92822265625,85.24474568361383,79.47746011708453,171401.0,171382.28688603253,86.79861750050462,89.1852005660132,171364.2857142857,171327.07430958748,105.81076678361136,136.01470508728693,171311.11111111112,171267.50293452802,136.39765755925126,188.94443627690924,-34.0,-36.64133662372478,-70.71428571428987,-91.85391306877136,-36.71428571428987,-55.21257644504658,-123.88888888887595,-151.42528812823002,-89.88888888887595,-114.78395150450524,-53.17460317458608,-59.57137505945866,True,-0.36923076923076925,-0.4186823918269231,-0.47384615384615386,-0.5314249660537685,-0.5868131868131996,-0.7013098166539119,-0.7504273504273107,-0.8846063552984,0.0,-0.5230769230769231,-0.10461538461538461,-0.21758241758243038,-0.11296703296704576,-0.3811965811965414,-0.27658119658115676,-0.16361416361411102,-0.11274257422684549,-0.2826274248269888,-0.16988485060014333,-0.46592396347147697,-0.3531813892446315,-0.1832965386444882,0.26229152518035026,0.2670726692323219,0.3255715901034196,0.4196851001823116,0.24454603112949086,0.27441600174157904,0.41850678488395976,0.5813674962366439,uptrend,1
2026-06-22 10:00:00,WINQ26,171385.0,172085.0,171305.0,171748.8447530429,87711448020.0,171775.0,158369,510696,171571.66666666666,171596.96411132812,159.65240019770204,83.89808632433002,171498.0,171513.19125735504,153.74004032781735,87.71544903835355,171449.2857142857,171439.0557321906,152.37239559304933,107.59902890076711,171383.33333333334,171369.00234762242,182.893411581707,137.80913621632632,-73.66666666665697,-83.77285397308879,-122.38095238094684,-157.90837913751602,-48.71428571428987,-74.13552516442724,-188.33333333331393,-227.96176370570902,-114.66666666665697,-144.18890973262023,-65.9523809523671,-70.053384568193,True,0.2393162393162269,0.2717488606770833,0.14487179487179488,0.16434776583979002,0.08241758241757709,0.069302220757191,-0.0021367521367396994,-0.02050981074049233,0.0,0.5,-0.09444444444443201,-0.1568986568986498,-0.06245421245421778,-0.2414529914529666,-0.14700854700853458,-0.08455433455431678,-0.10740109483729332,-0.20244663991989234,-0.09504554508259902,-0.29225867141757567,-0.18485757658028235,-0.08981203149768333,0.20468256435602825,0.19710261580489405,0.195349225119294,0.23447873279706025,0.10756164913375645,0.11245570389532507,0.13794747294970142,0.17667837976452092,uptrend,1
2026-06-22 10:05:00,WINQ26,171775.0,172285.0,171725.0,172075.89198005592,60188361345.0,172125.0,112295,349778,171761.66666666666,171860.98205566406,302.2508156408444,159.65240019769837,171641.0,171717.12750490336,283.309018564533,152.88557812952797,171557.85714285713,171610.54179914296,275.030610541238,153.15058615882998,171494.44444444444,171520.20187809793,273.5105568188436,184.60167328000313,-120.66666666665697,-143.85455076070502,-203.80952380952658,-250.44025652110577,-83.14285714286962,-106.58570576040074,-267.222222222219,-340.78017756613554,-146.55555555556202,-196.9256268054305,-63.41269841269241,-90.33992104502977,True,-0.023809523809541135,0.15353938511439733,-0.2392857142857143,-0.10334374124400451,-0.3877551020408386,-0.29367535867329153,-0.500992063492075,-0.45499664625370184,0.0,0.625,-0.21547619047617314,-0.3639455782312975,-0.1484693877551243,-0.47718253968253393,-0.26170634920636077,-0.11323696145123645,-0.2568831263584018,-0.4472147437876889,-0.19033161742928703,-0.6085360313680992,-0.3516529050096973,-0.1613212875804103,0.5397335993586507,0.5059089617223803,0.4911260902522107,0.4884117086050779,0.2850935717816042,0.27300996094558566,0.27348318956933926,0.3296458451428627,uptrend,1
2026-06-22 10:10:00,WINQ26,172130.0,172865.0,171965.0,172312.86440818614,83060831595.0,172865.0,147046,482035,172255.0,172362.99102783203,454.38603264918765,304.2568359498561,171941.0,172099.7516699356,524.0839627387952,284.0528119910099,171782.85714285713,171924.15634935722,508.77905071747466,276.7117412671045,171681.66666666666,171789.16150247835,487.32261730124003,275.86004682102725,-314.0,-263.2393578964402,-472.1428571428696,-438.8346784748137,-158.14285714286962,-175.5953205783735,-573.333333333343,-573.829525353678,-259.33333333334303,-310.59016745723784,-101.19047619047342,-134.99484687886434,True,0.1388888888888889,0.2588789198133681,-0.21,-0.033609255627121054,-0.38571428571429955,-0.2287151673808694,-0.49814814814815894,-0.37870944169071863,0.0,0.8166666666666667,-0.3488888888888889,-0.5246031746031885,-0.17571428571429956,-0.6370370370370478,-0.2881481481481589,-0.11243386243385936,-0.2924881754404891,-0.48759408719423747,-0.19510591175374833,-0.6375883615040867,-0.3451001860635976,-0.14999427430984927,0.5048733696102085,0.5823155141542169,0.5653100563527497,0.5414695747791556,0.3380631510553957,0.31561423554556656,0.3074574902967828,0.30651116313447474,uptrend,1
2026-06-22 10:15:00,WINQ26,172860.0,173200.0,172780.0,172973.33730329084,70511716085.0,172970.0,123337,407645,172653.33333333334,172666.49551391602,376.0393005465732,451.6820415587278,172224.0,172389.83444662375,613.6318114309255,522.6796341928773,172005.7142857143,172185.6172620179,625.0281626307952,507.1609654714386,171860.0,172025.32920198268,615.5981734143702,486.93929451545506,-429.33333333334303,-276.66106729226885,-647.6190476190532,-480.87825189810246,-218.28571428571013,-204.2171846058336,-793.333333333343,-641.1663119333389,-364.0,-364.50524464107,-145.71428571428987,-160.2880600352364,True,-0.49206349206346894,-0.46072496686662945,-1.5142857142857142,-1.119441793752984,-2.034013605442167,-1.6056731856716353,-2.380952380952381,-1.9873114238507696,0.0,0.2619047619047619,-1.0222222222222452,-1.541950113378698,-0.5197278911564527,-1.888888888888912,-0.8666666666666667,-0.34693877551021396,-0.6587168268863545,-1.144948218805006,-0.48623139191865145,-1.52658645698414,-0.8678696300977857,-0.38163823817913434,0.8953316679680314,1.4610281224545845,1.488162291978084,1.4657099367008815,1.0754334322826853,1.2444753195068508,1.20752610826533,1.1593792726558454,uptrend,1
2026-06-22 10:20:00,WINQ26,172970.0,173425.0,172775.0,173095.44796234462,68842136800.0,173355.0,118096,397712,173063.33333333334,173010.747756958,210.6471509947825,372.76742823850327,172618.0,172711.55629774916,579.9620677251219,612.4328534623204,172290.0,172477.96294651343,715.0374615560825,623.4564613376151,172089.44444444444,172291.26336158614,733.861341900363,615.0067750304316,-445.33333333334303,-299.1914592088433,-773.333333333343,-532.7848104445729,-328.0,-233.59335123572964,-973.8888888889051,-719.4843953718664,-528.555555555562,-420.2929361630231,-200.55555555556202,-186.69958492729347,True,0.1435897435897585,0.06268885685847356,-0.5415384615384615,-0.39760569577051613,-1.0461538461538462,-0.7569800822870233,-1.3547008547008645,-1.0442102129443978,0.0,0.5923076923076923,-0.68512820512822,-1.1897435897436046,-0.5046153846153846,-1.4982905982906232,-0.8131623931624031,-0.3085470085470185,-0.4602945526289897,-0.8196689391454969,-0.35937438651650716,-1.1068990698028713,-0.6466045171738817,-0.28723013065737457,0.32407253999197305,0.892249334961726,1.1000576331632037,1.1290174490774816,0.5734883511361589,0.9422043899420314,0.959163786673254,0.9461642692775871,downtrend,1
2026-06-22 10:25:00,WINQ26,173360.0,173480.0,173200.0,173347.42876711418,52138399540.0,173275.0,86731,300774,173200.0,173142.873878479,165.88148379690296,214.52790546269347,172918.0,172899.37086516613,436.5272041923606,579.9689646869047,172535.7142857143,172677.22220988508,715.7734506483566,715.3691782739932,172296.66666666666,172488.0106892689,774.9121814043766,733.7174919713233,-282.0,-243.50301331287483,-664.2857142857101,-465.65166859392775,-382.2857142857101,-222.14865528105292,-903.333333333343,-654.8631892100966,-621.333333333343,-411.3601758972218,-239.0476190476329,-189.21152061616885,True,-0.5714285714285714,-0.7754504340035575,-1.5785714285714285,-1.6451040529781105,-2.9438775510203934,-2.4384921075532993,-3.797619047619082,-3.114247538325331,0.0,-0.30357142857142855,-1.0071428571428571,-2.3724489795918218,-1.3653061224489647,-3.226190476190511,-2.219047619047654,-0.8537414965986889,-0.869653618974553,-1.663041673549742,-0.793388054575189,-2.3387971043217735,-1.4691434853472207,-0.6757554307720316,0.5924338707032248,1.5590257292584309,2.5563337523155596,2.767543505015631,0.7661710909381909,2.0713177310246595,2.5548899224071184,2.6204196141832976,downtrend,1
2026-06-22 10:30:00,WINQ26,173280.0,173290.0,172595.0,172918.35384114855,82912967320.0,172625.0,127279,479492,173085.0,172883.9369392395,326.9046751985389,168.19301082053218,173018.0,172807.91391011077,268.24615561084727,436.6692111885151,172712.85714285713,172664.16665741382,541.2278180400573,716.5983988999767,172436.66666666666,172515.40855141514,704.5723683357332,775.1809824521957,-67.0,-76.02302912872983,-372.1428571428696,-219.77028182568029,-305.1428571428696,-143.74725269695045,-648.333333333343,-368.5283878243645,-581.333333333343,-292.50535869563464,-276.1904761904734,-148.7581059986842,True,-0.2805755395683453,-0.5698749075690619,-0.376978417266187,-0.6792605609916947,-0.816032887975352,-0.8860911404117674,-1.2134292565947382,-1.100131580697644,0.0,-0.9424460431654677,-0.09640287769784173,-0.5354573484070067,-0.4390544707091649,-0.9328537170263929,-0.8364508393285511,-0.3973963686193862,-0.10938565342263284,-0.31621623284270545,-0.2068305794200726,-0.5302566731285819,-0.42087101970594915,-0.21404044028587652,0.4703664391345883,0.3859656915263989,0.77874506192814,1.013773191849976,0.24200433211587363,0.6283010232928274,1.0310768329496067,1.1153683200751017,downtrend,1
2026-06-22 10:35:00,WINQ26,172630.0,172685.0,172160.0,172433.4184959486,82228669145.0,172590.0,120082,476872,172830.0,172736.96846961975,314.9867722090282,326.90467519852376,172963.0,172735.27594007386,317.62556572165107,269.5922847560738,172829.2857142857,172645.62499306037,394.8094347858398,541.7366255187427,172551.66666666666,172530.3268411321,632.0117790744821,705.5297458096411,133.0,-1.6925295458931942,-0.714285714289872,-91.34347655938473,-133.71428571428987,-89.65094701349153,-278.33333333334303,-206.6416284876468,-411.33333333334303,-204.94909894175362,-277.61904761905316,-115.29815192826209,True,0.38095238095238093,0.2037494659423828,0.6342857142857142,0.2005256001406815,0.37959183673468594,0.029761891543554762,-0.1492063492063677,-0.1898536359388492,0.0,-0.0761904761904762,0.25333333333333335,-0.0013605442176949942,-0.25469387755102835,-0.5301587301587486,-0.783492063492082,-0.5287981859410537,-0.0032238658017013223,-0.17398757439882806,-0.17076370859712672,-0.39360310188123204,-0.3903792360795307,-0.21961552748240398,0.5999748042076727,0.6050010775650496,0.7520179710206473,1.2038319601418705,0.622675571806712,0.513509113821093,1.031879286702367,1.3438661824945546,downtrend,1
2026-06-22 10:40:00,WINQ26,172595.0,172620.0,172190.0,172342.79696858302,46414155680.0,172320.0,76889,269313,172511.66666666666,172528.48423480988,136.27994064504435,314.9867722090125,172833.0,172596.85062671592,408.2474739664642,317.6098235256586,172857.14285714287,172564.21874479527,348.2697757984305,394.4422567086341,172655.55555555556,172488.2614729057,493.3302051952926,632.8102128064087,321.33333333334303,68.3663919060491,345.47619047621265,35.7345099853992,24.142857142869616,-32.6318819206499,143.88888888890506,-40.222761904180516,-177.44444444443798,-108.58915381022962,-201.5873015873076,-75.95727188957972,True,-0.19379844961242565,-0.1546878260235454,0.5534883720930233,0.004303783060289746,0.6096345514950456,-0.07158431442959375,0.14082687338502797,-0.24822913277745356,0.0,-0.6395348837209303,0.7472868217054489,0.8034330011074713,0.056146179402022364,0.3346253229974536,-0.4126614987079953,-0.46880767811001767,0.1589916090838351,0.08310351159395163,-0.0758880974898835,-0.09354130675390818,-0.2525329158377433,-0.1766448183478598,0.31693009452335896,0.949412730154568,0.8099297111591407,1.1472795469657968,0.7325273772302616,0.7386274965712991,0.9173075737410095,1.4716516576893226,uptrend,1
2026-06-22 10:45:00,WINQ26,172320.0,172690.0,172165.0,172471.15355268132,50631839135.0,172610.0,83971,293567,172506.66666666666,172569.24211740494,132.24556283249518,138.62419221280356,172684.0,172601.23375114397,316.09175882961404,409.5070206968374,172820.7142857143,172575.66405859645,358.7222221344182,349.12573023202947,172748.33333333334,172512.60917832455,385.80363456614646,493.8854518065585,177.33333333334303,31.991633739031386,314.0476190476329,6.421941191510996,136.71428571428987,-25.56969254752039,241.66666666668607,-56.63293908038759,64.33333333334303,-88.62457281941897,-72.38095238094684,-63.05488027189858,True,0.3555555555555371,0.4747468902951195,0.6933333333333334,0.5356833355123222,0.9537414965986474,0.48697915923133095,0.8158730158730344,0.3668746253800955,0.0,0.5523809523809524,0.3377777777777963,0.5981859410431103,0.260408163265314,0.46031746031749726,0.12253968253970102,-0.13786848072561303,0.06093644521720264,0.01223226893621142,-0.04870417628099122,-0.10787226491502397,-0.16880871013222662,-0.1201045338512354,0.2518963101571337,0.6020795406278363,0.6832804231131775,0.734864065840279,0.2640460804053401,0.7800133727558808,0.6650013909181514,0.9407341939172542,uptrend,1
2026-06-22 10:50:00,WINQ26,172615.0,173195.0,172575.0,172939.6181057124,52677407675.0,173100.0,88758,304600,172676.66666666666,172834.62105870247,321.9040574802039,134.59816739707978,172649.0,172767.48916742933,251.88092424794473,317.24753742149045,172839.2857142857,172706.74804394733,369.18277095138177,359.42840108991396,172856.66666666666,172630.08734265965,328.14292279094116,385.7804339386226,-27.666666666656965,-67.13189127313672,162.61904761905316,-127.8730147551396,190.28571428571013,-60.74112348200288,180.0,-204.5337160428171,207.66666666665697,-137.4018247696804,17.380952380946837,-76.66070128767751,True,0.0994623655913822,0.35422751403624014,0.054838709677419356,0.24595027004730993,0.361751152073726,0.14798071604407947,0.3897849462365435,0.024334423644599625,0.0,0.782258064516129,-0.04462365591396285,0.2622887864823438,0.30691244239630666,0.2903225806451613,0.33494623655912414,0.02803379416281748,-0.10827724398893018,-0.20624679799216064,-0.09796955400323044,-0.3298930903916405,-0.22161584640271031,-0.12364629239947986,0.5192000927100063,0.40625955523862056,0.595456082179648,0.5292627786950663,0.21709381838238673,0.5116895764862749,0.5797232275643773,0.6222265063526171,downtrend,1
2026-06-22 10:55:00,WINQ26,173100.0,173190.0,172840.0,172990.96936921976,33332245960.0,172885.0,59678,192682,172865.0,172859.81052935123,200.54093513959833,321.5673421781807,172701.0,172806.6594449529,267.88803631367875,251.40803487557832,172772.14285714287,172751.31103296048,306.7439269727866,369.6896105696124,172858.88888888888,172681.06987412772,328.25953297300924,328.43718981612875,-164.0,-53.15108439832693,-92.85714285713038,-108.49949639075203,71.14285714286962,-55.3484119924251,-6.111111111124046,-178.74065522351884,157.88888888887595,-125.58957082519191,86.74603174600634,-70.24115883276681,True,-0.6714285714285714,-0.6862556304250444,-1.14,-0.8381158715631214,-0.9367346938775154,-0.9962541915414789,-0.6888888888889259,-1.1969432167779555,0.0,-0.6142857142857143,-0.4685714285714286,-0.26530612244894397,0.2032653061224846,-0.017460317460354417,0.45111111111107416,0.24784580498858955,-0.15186024113807695,-0.30999856111643437,-0.15813831997835742,-0.510687586352911,-0.35882734521483406,-0.2006890252364766,0.5729741003988523,0.7653943894676536,0.8764112199222475,0.9378843799228835,0.918763834794802,0.7183086710730809,1.0562560301988926,0.938391970903225,uptrend,1
