model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness
mlp,ga,1,2.76647669999511,tensorflow,False,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 131, ""learning_rate"": 0.0009251572636262478, ""l2_alpha"": 3.6111548234719985e-05, ""dropout_rate"": 0.05495936876730595, ""batch_size"": 64, ""activation"": ""tanh"", ""optimizer"": ""rmsprop""}",0.649734395750332,0.6496364450345029,0.6568627450980392,0.6547231270358306,0.6557911908646004,0.2992554014180083,0.6936558169897163,0.6757997232950659,"[[952, 525], [530, 1005]]",0.4269863141662824
