model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness
rf,pso,1,1.2321522000056575,scikit-learn,False,0.6 * MCC + 0.4 * F1,"{""n_estimators"": 63, ""max_depth"": 5, ""min_samples_split"": 16, ""min_samples_leaf"": 20, ""max_features"": null, ""class_weight"": ""balanced""}",0.647078353253652,0.6467747591186466,0.6510883482714469,0.6625407166123779,0.6567646109137876,0.2936982059428017,0.6874351346046547,0.6621603108427613,"[[932, 545], [518, 1017]]",0.4214655918521407
