model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness
svm,gwo,1,21.609625199998845,scikit-learn,False,0.6 * MCC + 0.4 * F1,"{""C"": 1.1635033904777452, ""gamma"": 0.0006149906094482091, ""kernel"": ""linear""}",0.6444223107569721,0.642442092541665,0.6271929824561403,0.7452768729641693,0.6811551056862162,0.29140174018389303,0.7014786994502017,0.6843196318360316,"[[797, 680], [391, 1144]]",0.429654448169721
