model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness
svm,pso,1,21.72453050000331,scikit-learn,False,0.6 * MCC + 0.4 * F1,"{""C"": 2.783933531239786, ""gamma"": 2.2234460682754587, ""kernel"": ""linear""}",0.6401062416998672,0.6379389509945108,0.6216945493793847,0.7504885993485342,0.680047225501771,0.28345356566247254,0.6975200633381777,0.6747495637263048,"[[776, 701], [383, 1152]]",0.4373132700849312
