model_type,optimizer,seed,runtime_seconds_test,model_backend,official_experiment,fitness_formula,decoded_hyperparameters,accuracy_test,balanced_accuracy_test,precision_test,recall_test,f1_test,mcc_test,auc_roc_test,auc_pr_test,confusion_matrix_test,best_validation_fitness
mlp,gwo,1,2.757375299996056,tensorflow,False,0.6 * MCC + 0.4 * F1,"{""hidden_neurons"": 453, ""learning_rate"": 0.001178947326268398, ""l2_alpha"": 2.5893757934111344e-08, ""dropout_rate"": 0.01762134867344024, ""batch_size"": 128, ""activation"": ""tanh"", ""optimizer"": ""adam""}",0.647410358565737,0.6470877008814857,0.6511182108626198,0.6638436482084691,0.6574193548387097,0.2943468254747525,0.6888637721942753,0.6666683305620503,"[[931, 546], [516, 1019]]",0.4279164938883925
